GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2926,49626348.18,2369.5,1901.45,5011473.53,112.3,-104.49,-1014.25,-11879.7,488.97,8597.74,-3103.09,117.1,54638293.23,-2985.99,54635307.24
2951,49548173.51,2350.52,1844.51,5011312.59,121.31,-101.71,-1033.34,-12046.32,525.81,8598.66,-2931.96,116.91,54559745.52,-2815.05,54556930.48
2976,49406677.02,2635.79,1817.74,4976290.08,127.56,-116.04,-1020.16,-12053.04,508.24,8592.49,-2961.03,115.57,54383459.67,-2845.46,54380614.21
3001,49498966.77,2839.24,1842.88,4949520.22,315.65,-117.64,-1065.91,-11828.78,516.36,8560.1,-3112.23,114.33,54449548.87,-2997.9,54446550.97
3026,49433868.45,2681.13,1838.49,4974889.63,1068.69,-122.84,-1033.74,-11605.25,508.54,8498.73,-3273.96,118.61,54410591.84,-3155.35,54407436.49
3051,49506647.16,2606.13,1834.09,4991504.29,1014.07,-119.02,-1006.31,-11699.66,503.48,8582.61,-3266.39,119.99,54499866.83,-3146.4,54496720.43
3076,49230559.16,2901.37,1847.4,4965958.59,1294.17,-123.58,-990.64,-11572.6,510.94,8540.15,-3387.7,120.48,54198924.95,-3267.22,54195657.73
3101,49367691.61,2911.45,1829.61,4971176.98,1048.7,-104.18,-1010.68,-11565.83,503.85,8446.53,-3275.56,120.31,54340928.04,-3155.25,54337772.79
3126,49366993.53,2562.43,1825.55,4980802.25,451.84,-114.27,-987.84,-11746.63,494.47,8578.06,-3218.58,120.45,54348859.38,-3098.13,54345761.25
3151,49417826.77,2537.27,1844.21,4975891.72,776.7,-105.18,-994.43,-11648.9,491.78,8605.77,-3325.15,118.73,54395225.71,-3206.42,54392019.29
3176,49393039.15,2663.69,1824.77,4981808.82,1121.46,-111.87,-976.71,-11661.83,505.85,8549.44,-3264.75,121.8,54376762.78,-3142.96,54373619.83
3201,49210033.19,2753.9,1874.06,4911987.36,524.63,-112.57,-976.82,-11753.82,530.74,8556.96,-3198.16,120.89,54123417.64,-3077.26,54120340.38
3226,49187747.78,2928.74,1841.87,4904665.44,1030.35,-125.37,-1013.68,-11792.07,484.83,8548.2,-3155.96,119.65,54094316.09,-3036.3,54091279.79
3251,49196988.24,2887.65,1839.42,4893953.59,128.13,-105.68,-993.61,-11697.72,506.83,8557.28,-3220.81,120.77,54092064.12,-3100.04,54088964.08
3276,49115976.81,2719.91,1840.08,4869859.98,811.22,-124.07,-1009.35,-11734.9,518.41,8601.17,-3227.76,121.32,53987459.27,-3106.45,53984352.82
3301,49066438.51,2730.82,1872.95,4904504.95,803.88,-116.89,-1012.6,-11788.49,506.69,8652.59,-3235.7,117.76,53972592.41,-3117.95,53969474.46
3326,49008021.18,2509.12,1841.37,4878498.35,1066.47,-99.53,-1032.77,-11745.54,521.43,8658.2,-3284.89,118.65,53888238.3,-3166.24,53885072.06
3351,49093950.43,2605.9,1848.12,4906912.35,1020.71,-109.05,-1005.21,-11709.68,491.64,8571.15,-3269.23,119.72,54002576.36,-3149.51,53999426.84
3376,49329687.48,2549.8,1838.67,4926983.55,1093.28,-111.76,-1014.39,-11713.2,512.02,8640.3,-3283.87,119.58,54258465.73,-3164.29,54255301.44
3401,49358813.6,2636.81,1847.38,4949889.16,1269.85,-114.26,-998.28,-11624.99,528.45,8591.43,-3374.84,121.24,54310839.15,-3253.6,54307585.55
3426,49471144.5,2303.13,1847.52,4914902.72,594.1,-109.89,-1022.42,-11683.96,526.24,8604.27,-3322.66,120.14,54387106.22,-3202.52,54383903.7
3451,49477577.72,2584.99,1825.76,4917241.84,256.0,-100.45,-1006.15,-11730.12,509.1,8593.12,-3237.95,121.35,54395751.81,-3116.6,54392635.21
3476,49366732.27,2606.57,1822.37,4884606.95,221.36,-97.41,-1002.63,-11794.93,511.75,8589.57,-3197.79,119.53,54252195.87,-3078.27,54249117.61
3501,49472879.07,2630.02,1879.79,5005057.52,203.92,-108.62,-1024.36,-11721.56,512.1,8606.28,-3255.04,119.0,54478914.17,-3136.04,54475778.13
3526,49371843.56,2769.58,1835.37,4935006.27,155.95,-67.82,-1017.42,-11586.57,503.75,8555.54,-3357.06,120.19,54307998.21,-3236.87,54304761.34
3551,49277781.25,2695.91,1896.0,4898410.77,369.28,-99.68,-1042.97,-11699.69,511.0,8593.12,-3263.09,118.95,54177414.98,-3144.14,54174270.84
3576,49371972.46,2859.04,1826.7,4958315.49,114.2,-76.87,-1006.98,-11453.31,488.37,8503.12,-3442.73,123.24,54331542.22,-3319.49,54328222.73
3601,49409157.99,2535.07,1851.95,4923049.82,114.09,-77.91,-1047.49,-11398.91,517.73,8666.4,-3554.47,120.4,54333368.75,-3434.08,54329934.67
3626,49489809.01,2446.92,1844.59,4945952.69,121.17,-88.22,-1035.92,-11303.59,512.54,8538.58,-3545.36,122.19,54436797.75,-3423.17,54433374.59
3651,49116837.22,2662.62,1863.59,4911035.19,524.57,-92.4,-1022.47,-11642.76,509.23,8590.19,-3320.11,119.15,54029264.98,-3200.96,54026064.02
3676,49064081.81,2646.37,1846.08,4887145.25,461.11,-85.05,-1028.17,-11621.99,519.32,8616.77,-3336.19,117.04,53952581.49,-3219.15,53949362.34
3701,48897752.16,2812.34,1855.52,4894837.49,683.32,-111.57,-1020.38,-11512.96,537.21,8638.51,-3469.23,119.78,53794471.63,-3349.45,53791122.18
3726,49036525.49,2895.18,1813.66,4922357.06,1178.05,-110.6,-1023.53,-11496.48,515.76,8532.87,-3430.48,117.99,53961187.48,-3312.49,53957874.99
3751,49224736.52,2698.21,1886.3,4899679.69,250.37,-97.45,-1019.34,-11626.13,498.62,8574.04,-3304.02,117.65,54125580.83,-3186.37,54122394.46
3776,49211404.41,2707.95,1850.14,4908576.99,188.7,-101.19,-1001.62,-11784.06,503.66,8607.94,-3178.82,120.7,54120952.91,-3058.12,54117894.79
3801,48987800.78,2880.52,1868.82,4919645.11,372.91,-91.17,-1039.86,-11676.45,506.45,8546.17,-3215.44,117.61,53908813.27,-3097.84,53905715.43
3826,49430594.15,2575.53,1882.74,4955085.24,594.54,-102.69,-1035.74,-11779.66,517.52,8629.59,-3188.24,116.68,54386961.23,-3071.57,54383889.66
3851,49025707.44,3039.1,1914.52,4877395.75,742.41,-104.19,-1019.41,-11811.59,514.13,8636.92,-3180.25,118.98,53905015.08,-3061.27,53901953.81
3876,49138414.42,2919.65,1880.79,4901078.81,153.8,-103.76,-1038.46,-11717.27,509.43,8599.24,-3230.95,118.23,54040696.65,-3112.72,54037583.93
3901,49335688.37,2909.27,1903.95,4975532.93,145.1,-105.76,-1031.57,-11742.61,511.02,8628.86,-3240.41,117.3,54312439.55,-3123.11,54309316.44
3926,49397674.36,2595.7,1889.6,4941239.42,139.88,-116.54,-1024.9,-11822.44,504.6,8605.05,-3137.85,118.27,54339684.72,-3019.59,54336665.14
3951,49554962.27,2572.26,1871.64,4971564.3,151.94,-110.84,-1014.19,-11780.79,525.77,8560.19,-3158.92,119.85,54527302.54,-3039.07,54524263.48
3976,49527416.22,2700.56,1858.44,5042322.04,138.86,-94.49,-1040.43,-11851.21,504.74,8592.95,-3087.67,117.06,54570547.68,-2970.61,54567577.07
4001,49345532.73,2667.0,1872.48,5028131.87,148.28,-90.97,-1032.46,-11851.7,501.4,8555.24,-3075.04,117.07,54374433.86,-2957.97,54371475.88
4026,49044207.35,2908.83,1855.27,4948788.85,801.14,-94.11,-1026.67,-11868.57,495.47,8618.72,-3137.03,118.9,53994686.27,-3018.13,53991668.14
4051,49350905.77,2546.58,1854.15,4986189.02,400.63,-78.66,-1020.42,-11755.9,492.57,8626.32,-3268.59,119.84,54338160.05,-3148.75,54335011.3
4076,49113755.02,2767.14,1864.79,4942100.78,707.91,-98.22,-1011.16,-11732.48,502.76,8600.2,-3264.21,119.04,54057456.72,-3145.17,54054311.55
4101,49397772.68,2701.38,1863.21,4922335.21,199.45,-111.5,-1023.49,-11783.88,510.28,8580.15,-3171.83,117.14,54321043.49,-3054.68,54317988.81
4126,49254820.73,2799.79,1864.06,4898958.55,447.32,-95.07,-1002.4,-11832.58,507.06,8643.62,-3176.02,118.49,54155111.09,-3057.54,54152053.56
4151,48961604.02,2843.58,1860.71,4898008.42,776.6,-112.7,-1043.03,-11882.49,497.73,8570.28,-3067.32,116.23,53861123.14,-2951.09,53858172.04
4176,49107523.42,2592.21,1892.99,4925635.52,1064.9,-108.47,-1042.64,-11783.23,500.03,8543.09,-3138.79,115.72,54034817.84,-3023.08,54031794.76
4201,49293626.23,2818.58,1854.2,4964629.99,1143.41,-105.54,-1028.24,-11565.59,502.47,8517.64,-3318.96,120.11,54260393.15,-3198.85,54257194.3
4226,49023786.29,2969.19,1847.28,4928915.4,990.97,-91.93,-1001.02,-11526.87,510.1,8562.35,-3404.25,122.75,53954961.76,-3281.5,53951680.26
4251,49000773.01,2796.47,1866.42,4928601.8,1267.84,-136.82,-1010.07,-11464.22,525.85,8607.96,-3500.09,121.49,53931828.26,-3378.6,53928449.65
4276,49355313.5,2608.58,1841.96,4982027.87,589.46,-93.59,-1011.59,-11532.68,525.89,8641.08,-3431.13,122.06,54338910.48,-3309.08,54335601.41
4301,49075984.95,2469.29,1830.13,4963311.87,1194.27,-106.38,-1017.8,-11508.35,516.76,8613.02,-3451.81,123.88,54041287.77,-3327.93,54037959.84
4326,49030577.56,2623.27,1837.38,4933040.21,1077.43,-107.84,-993.94,-11370.07,517.94,8610.62,-3582.95,124.05,53965812.55,-3458.9,53962353.65
4351,49160179.41,2577.99,1873.95,4949957.74,1292.98,-99.79,-1017.68,-11419.59,516.32,8585.32,-3531.99,121.73,54112446.64,-3410.26,54109036.39
4376,49130678.34,2673.05,1853.56,4977424.98,1167.58,-116.11,-1017.02,-11672.8,518.69,8585.65,-3271.41,119.15,54110095.91,-3152.25,54106943.65
4401,49126351.4,2659.01,1834.72,4937111.41,929.06,-92.97,-1041.47,-11595.82,525.1,8597.82,-3345.66,119.02,54065278.28,-3226.64,54062051.64
4426,49212435.57,2819.15,1857.7,4963553.76,1135.66,-100.55,-1054.37,-11734.63,502.08,8603.27,-3224.64,117.7,54178017.65,-3106.93,54174910.72
4451,49224077.91,2584.89,1838.42,4938052.23,1129.47,-115.64,-1006.96,-11856.94,509.18,8681.06,-3140.55,119.76,54163893.61,-3020.79,54160872.82
4476,49060159.54,2836.4,1850.58,4921795.91,689.22,-96.02,-1009.5,-11991.13,494.72,8607.25,-2997.13,116.96,53983336.98,-2880.17,53980456.81
4501,48987506.05,2992.57,1853.56,4880646.34,621.25,-92.6,-988.83,-11595.18,520.0,8594.32,-3345.62,124.37,53870057.49,-3221.25,53866836.24
4526,49130291.66,2601.51,1857.61,4955078.48,1039.03,-122.01,-996.38,-11835.24,502.74,8611.46,-3125.44,121.8,54087028.85,-3003.63,54084025.22
4551,49031051.78,2843.19,1866.09,4905844.23,811.09,-124.8,-1007.54,-11796.07,508.98,8645.39,-3193.3,122.53,53938642.33,-3070.78,53935571.56
4576,49114263.43,2766.91,1846.51,4911996.92,1279.72,-101.18,-1046.13,-11799.15,512.6,8619.01,-3146.93,120.2,54028338.64,-3026.73,54025311.9
4601,48988506.06,2756.08,1878.75,4941715.74,1016.3,-108.58,-981.45,-12009.71,519.74,8615.11,-3007.14,118.08,53931908.05,-2889.06,53929018.99
4626,49011063.5,2824.65,1868.03,4947477.24,1217.83,-87.75,-1040.6,-11906.06,524.23,8666.36,-3104.4,117.72,53960607.43,-2986.68,53957620.75
4651,49145284.83,2733.93,1871.98,4976243.59,624.61,-99.01,-1010.09,-11855.81,517.54,8620.8,-3151.49,120.67,54122932.37,-3030.82,54119901.55
4676,49413555.69,2768.73,1826.52,4982212.45,453.32,-109.71,-1027.42,-11792.24,502.04,8630.25,-3174.61,119.63,54397019.64,-3054.98,54393964.66
4701,49249790.85,2765.78,1839.65,4957872.51,440.06,-105.61,-1005.62,-11693.2,517.71,8628.32,-3261.52,122.06,54209050.43,-3139.47,54205910.96
4726,49526398.29,2713.67,1859.09,4938464.06,130.06,-95.25,-1011.58,-11806.27,538.18,8641.63,-3182.34,120.82,54465831.89,-3061.53,54462770.36
4751,49582743.51,2584.09,1862.43,4993164.52,118.93,-93.74,-982.45,-11452.18,526.09,8561.85,-3450.64,122.43,54577033.04,-3328.21,54573704.84
4776,49657045.76,2597.24,1873.62,4983901.52,122.42,-88.74,-1007.67,-11529.58,521.21,8565.35,-3397.81,122.11,54642001.14,-3275.7,54638725.44
4801,49403324.25,2801.0,1891.25,4952609.11,129.15,-101.21,-1033.92,-11713.52,495.45,8593.99,-3243.38,120.21,54356995.54,-3123.17,54353872.37
4826,49231122.66,2603.84,1877.15,4954510.42,205.23,-88.13,-989.81,-11736.66,518.89,8537.67,-3192.19,122.49,54186561.25,-3069.7,54183491.55
4851,49364502.72,2584.44,1841.27,4955076.3,165.94,-84.36,-1010.56,-11587.98,500.58,8537.14,-3317.04,121.18,54320525.48,-3195.87,54317329.62
4876,49533721.05,2832.13,1817.47,4938982.48,104.47,-103.44,-1028.81,-11409.99,518.64,8546.07,-3471.78,121.5,54473980.07,-3350.28,54470629.79
4901,49548665.04,2702.81,1845.08,4962069.5,198.28,-76.54,-1002.37,-11545.25,521.29,8550.93,-3396.4,123.04,54511928.76,-3273.36,54508655.41
4926,49317590.62,2659.04,1873.78,4956846.52,224.58,-112.37,-1029.43,-11462.09,505.19,8524.24,-3420.36,121.38,54275620.08,-3298.98,54272321.1
4951,49286797.77,2642.27,1865.95,4963259.7,921.6,-83.37,-1021.96,-11660.08,522.51,8592.41,-3270.8,119.79,54251836.82,-3151.01,54248685.81
4976,49192737.54,2690.76,1848.41,4937774.82,771.08,-98.61,-1001.43,-11549.75,503.02,8604.2,-3401.15,125.86,54132280.05,-3275.29,54129004.76
5001,49417046.04,2468.24,1845.02,4972846.94,660.02,-96.67,-1012.6,-11664.2,511.49,8617.56,-3292.79,121.73,54391221.85,-3171.06,54388050.79

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,49354307.25,2752.52,1838.83,4981254.26,359.54,-121.4,-972.83,-11515.95,495.68,8683.85,-3413.23,119.12,54337081.74,-3294.11,54333787.63
2526,49325820.59,2774.56,1816.58,4948735.68,304.92,-96.84,-1020.05,-11433.68,490.79,8638.98,-3458.4,121.07,54276031.54,-3337.32,54272694.21
2551,49136499.62,2842.42,1797.23,4933693.74,711.97,-93.19,-975.13,-11553.86,497.73,8665.84,-3375.79,121.32,54072086.38,-3254.47,54068831.91
2576,49280083.92,2652.29,1769.84,4950456.83,209.97,-86.08,-968.24,-11556.79,496.92,8709.63,-3405.68,121.95,54231768.28,-3283.73,54228484.56
2601,49318094.67,2765.51,1830.86,4931719.37,338.63,-102.16,-984.24,-11769.05,503.36,8757.64,-3204.64,121.81,54251154.6,-3082.83,54248071.77
2626,49176250.11,2847.11,1807.78,4915556.35,1214.34,-94.66,-979.76,-11659.44,490.54,8711.4,-3292.75,124.01,54094143.77,-3168.74,54090975.03
2651,49248461.5,2816.82,1811.41,4959022.18,752.81,-114.63,-967.9,-11729.76,492.47,8683.66,-3247.89,121.34,54209228.56,-3126.55,54206102.01
2676,49223838.93,2934.74,1816.55,4963791.41,831.79,-114.35,-990.91,-11766.43,508.39,8748.04,-3227.5,120.24,54189598.16,-3107.26,54186490.9
2701,49341429.77,2688.48,1783.31,4920440.63,154.63,-104.73,-980.76,-11768.39,507.75,8728.3,-3215.57,121.69,54262878.97,-3093.89,54259785.09
2726,49530741.66,2634.88,1798.49,4963620.04,130.53,-103.63,-986.73,-11626.74,477.05,8760.12,-3357.66,122.83,54495445.67,-3234.83,54492210.84
2751,49502212.53,2528.3,1778.59,4939338.01,108.46,-113.19,-983.1,-11533.96,497.71,8710.32,-3399.35,123.3,54442543.66,-3276.05,54439267.62
2776,49318185.65,2612.68,1799.18,4900498.09,134.27,-109.36,-972.05,-11650.54,490.28,8718.34,-3309.75,120.83,54219706.53,-3188.92,54216517.61
2801,49400169.24,2546.61,1825.62,4900328.66,116.8,-104.49,-973.61,-11751.54,513.17,8701.07,-3224.65,120.06,54301371.52,-3104.59,54298266.94
2826,49547409.55,2499.14,1782.77,4962632.71,130.65,-86.69,-972.37,-11781.42,486.32,8757.8,-3249.84,122.84,54510858.47,-3127.0,54507731.47
2851,49735660.43,2333.79,1810.27,4965067.6,118.81,-89.02,-985.35,-11772.28,501.45,8731.2,-3209.91,121.13,54701376.88,-3088.78,54698288.1
2876,49536354.66,2649.74,1829.12,5026315.91,194.86,-102.54,-1020.42,-11860.27,511.21,8765.5,-3104.05,118.21,54563637.77,-2985.85,54560651.92
2901,49359973.2,2570.62,1802.56,4949931.53,130.06,-95.38,-973.02,-11953.25,476.99,8787.07,-3087.1,121.01,54310650.38,-2966.09,54307684.3
2926,49626330.48,2346.8,1859.15,5011473.53,112.3,-104.49,-965.2,-11891.65,474.05,8745.07,-3118.86,119.78,54638380.05,-2999.07,54635380.98
2951,49548166.22,2336.58,1800.7,5011312.59,121.31,-101.71,-985.97,-12049.31,508.81,8738.63,-2949.11,119.46,54559847.85,-2829.65,54557018.19
2976,49406666.92,2621.0,1778.03,4976290.08,127.56,-116.04,-970.84,-12060.32,491.82,8731.58,-2976.8,118.04,54383559.8,-2858.76,54380701.04
3001,49498958.63,2823.52,1804.26,4949520.22,315.65,-117.64,-1015.2,-11838.96,502.16,8704.17,-3128.42,117.01,54449656.81,-3011.4,54446645.41
3026,49433857.89,2669.62,1797.03,4974889.63,1068.69,-122.84,-982.84,-11612.22,489.95,8637.82,-3288.82,121.03,54410692.73,-3167.79,54407524.94
3051,49506639.56,2594.96,1788.42,4991504.29,1014.07,-119.02,-957.67,-11692.58,486.58,8721.94,-3291.18,122.86,54499980.55,-3168.32,54496812.22
3076,49230548.26,2879.75,1802.02,4965958.59,1294.17,-123.58,-945.64,-11575.08,495.2,8685.42,-3402.28,122.82,54199019.1,-3279.46,54195739.63
3101,49367681.21,2898.04,1788.25,4971176.98,1048.7,-104.18,-966.62,-11576.74,485.56,8586.57,-3289.91,122.85,54341017.78,-3167.06,54337850.72
3126,49366985.17,2551.17,1776.68,4980802.25,451.84,-114.27,-942.21,-11755.81,478.75,8717.98,-3231.07,122.98,54348951.56,-3108.09,54345843.47
3151,49417817.61,2521.31,1798.72,4975891.72,776.7,-105.18,-946.83,-11655.9,477.83,8742.37,-3337.93,121.23,54395318.35,-3216.71,54392101.64
3176,49393029.14,2649.29,1779.49,4981808.82,1121.46,-111.87,-932.64,-11669.92,490.66,8685.68,-3276.61,124.21,54376850.1,-3152.41,54373697.7
3201,49210022.79,2739.39,1832.76,4911987.36,524.63,-112.57,-930.76,-11765.48,513.99,8698.51,-3212.23,123.45,54123510.64,-3088.78,54120421.86
3226,49187738.59,2914.14,1797.0,4904665.44,1030.35,-125.37,-963.19,-11804.64,468.22,8692.5,-3172.39,122.21,54094413.02,-3050.17,54091362.85
3251,49196976.56,2867.15,1797.65,4893953.59,128.13,-105.68,-949.37,-11705.54,489.89,8698.89,-3234.99,123.37,54092151.26,-3111.61,54089039.64
3276,49115968.44,2707.58,1797.42,4869859.98,811.22,-124.07,-964.32,-11741.23,499.96,8739.57,-3244.04,123.87,53987554.55,-3120.18,53984434.37
3301,49066430.7,2714.43,1827.69,4904504.95,803.88,-116.89,-965.51,-11797.02,489.81,8794.52,-3249.8,120.31,53972686.55,-3129.49,53969557.05
3326,49008012.26,2496.44,1801.12,4878498.35,1066.47,-99.53,-989.68,-11753.02,505.96,8803.88,-3301.16,121.29,53888342.26,-3179.87,53885162.4
3351,49093940.28,2591.8,1805.35,4906912.35,1020.71,-109.05,-959.87,-11716.56,476.48,8711.61,-3286.96,122.33,54002673.1,-3164.63,53999508.47
3376,49329675.39,2536.13,1795.76,4926983.55,1093.28,-111.76,-968.61,-11722.58,493.82,8783.36,-3298.99,122.17,54258558.33,-3176.83,54255381.51
3401,49358800.1,2622.9,1804.34,4949889.16,1269.85,-114.26,-960.58,-11630.71,514.67,8732.31,-3388.13,123.57,54310927.79,-3264.56,54307663.23
3426,49471137.17,2291.41,1807.56,4914902.72,594.1,-109.89,-978.78,-11696.92,508.84,8745.02,-3335.5,122.58,54387201.22,-3212.92,54383988.29
3451,49477566.57,2570.07,1782.91,4917241.84,256.0,-100.45,-960.02,-11737.58,492.13,8737.17,-3254.23,123.81,54395848.63,-3130.42,54392718.21
3476,49366720.02,2590.93,1778.89,4884606.95,221.36,-97.41,-953.97,-11800.59,496.38,8732.82,-3214.1,121.98,54252295.38,-3092.12,54249203.26
3501,49472869.46,2617.89,1835.26,5005057.52,203.92,-108.62,-980.31,-11734.74,495.75,8750.06,-3266.55,121.48,54479006.19,-3145.07,54475861.13
3526,49371830.21,2753.53,1791.06,4935006.27,155.95,-67.82,-966.69,-11594.73,488.82,8692.99,-3371.38,122.7,54308089.59,-3248.68,54304840.91
3551,49277773.62,2679.08,1854.55,4898410.77,369.28,-99.68,-998.6,-11706.67,496.68,8734.65,-3280.28,121.57,54177513.68,-3158.71,54174354.98
3576,49371955.95,2842.27,1785.59,4958315.49,114.2,-76.87,-962.2,-11463.1,472.29,8647.9,-3458.76,125.62,54331631.51,-3333.14,54328298.37
3601,49409147.96,2522.3,1803.51,4923049.82,114.09,-77.91,-998.57,-11410.02,498.52,8813.63,-3571.63,122.91,54333463.33,-3448.72,54330014.6
3626,49489800.82,2428.53,1798.54,4945952.69,121.17,-88.22,-986.57,-11319.53,494.51,8680.71,-3558.24,124.84,54436882.64,-3433.4,54433449.24
3651,49116828.03,2641.39,1820.15,4911035.19,524.57,-92.4,-972.98,-11653.82,491.82,8737.23,-3333.93,121.67,54029359.18,-3212.26,54026146.92
3676,49064073.02,2634.8,1795.45,4887145.25,461.11,-85.05,-984.45,-11625.68,502.2,8760.38,-3355.85,119.51,53952677.04,-3236.33,53949440.71
3701,48897742.08,2795.55,1813.69,4894837.49,683.32,-111.57,-972.43,-11518.83,520.71,8781.27,-3485.84,122.34,53794571.27,-3363.5,53791207.77
3726,49036518.21,2876.09,1772.6,4922357.06,1178.05,-110.6,-975.78,-11507.04,500.51,8672.29,-3442.85,120.51,53961281.41,-3322.34,53957959.07
3751,49224725.69,2688.21,1840.62,4899679.69,250.37,-97.45,-974.97,-11625.9,482.31,8716.56,-3326.47,120.13,54125685.15,-3206.34,54122478.81
3776,49211394.1,2692.54,1804.27,4908576.99,188.7,-101.19,-955.3,-11785.6,488.71,8747.86,-3199.28,123.25,54121051.08,-3076.03,54117975.06
3801,48987792.35,2860.33,1827.5,4919645.11,372.91,-91.17,-989.43,-11679.64,489.16,8685.39,-3235.95,120.02,53908912.5,-3115.94,53905796.56
3826,49430579.43,2560.09,1840.95,4955085.24,594.54,-102.69,-989.98,-11785.1,500.24,8772.69,-3206.54,119.23,54387055.41,-3087.31,54383968.1
3851,49025698.51,3027.09,1868.05,4877395.75,742.41,-104.19,-969.5,-11815.82,496.87,8775.03,-3202.22,121.48,53905114.21,-3080.74,53902033.46
3876,49138404.22,2902.09,1836.56,4901078.81,153.8,-103.76,-991.06,-11735.06,491.65,8744.3,-3245.48,120.76,54040781.57,-3124.72,54037656.85
3901,49335682.11,2895.63,1853.89,4975532.93,145.1,-105.76,-983.23,-11748.72,491.66,8771.74,-3258.23,119.89,54312535.35,-3138.34,54309397.01
3926,49397663.36,2582.05,1844.93,4941239.42,139.88,-116.54,-977.96,-11836.18,489.02,8748.42,-3150.38,120.98,54339776.4,-3029.4,54336746.99
3951,49554950.05,2557.95,1825.27,4971564.3,151.94,-110.84,-964.63,-11793.6,510.46,8705.55,-3174.92,122.41,54527396.44,-3052.5,54524343.93
3976,49527406.69,2688.99,1813.06,5042322.04,138.86,-94.49,-989.35,-11857.63,486.88,8734.12,-3106.24,119.81,54570649.17,-2986.43,54567662.74
4001,49345526.81,2654.25,1825.8,5028131.87,148.28,-90.97,-977.87,-11861.79,481.11,8694.32,-3088.62,119.77,54374531.81,-2968.84,54371562.97
4026,49044198.02,2893.99,1812.34,4948788.85,801.14,-94.11,-974.6,-11880.27,478.06,8761.81,-3152.33,121.56,53994785.23,-3030.76,53991754.46
4051,49350893.89,2535.46,1810.44,4986189.02,400.63,-78.66,-973.35,-11759.57,477.64,8765.7,-3283.48,122.37,54338261.2,-3161.11,54335100.09
4076,49113747.02,2750.34,1815.69,4942100.78,707.91,-98.22,-962.97,-11734.57,486.12,8738.12,-3279.72,121.49,54057550.23,-3158.23,54054392.0
