GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3826,54755597.21,2765.19,1795.94,5233162.49,148.76,-79.86,-974.38,-11764.27,484.61,8765.78,-3313.01,119.79,59989901.47,-3193.22,59986708.24
3851,54993583.99,2901.94,1764.58,5205587.76,101.99,-120.13,-958.51,-11695.27,492.37,8721.78,-3326.46,119.45,60200380.5,-3207.01,60197173.5
3876,54956020.53,2604.52,1793.57,5194710.56,101.88,-111.57,-981.66,-11668.37,487.15,8753.03,-3350.08,118.85,60151709.63,-3231.23,60148478.4
3901,54670719.15,2732.63,1787.1,5172313.05,114.35,-105.83,-983.41,-11684.98,490.25,8787.59,-3398.68,115.99,59844169.91,-3282.69,59840887.21
3926,54711654.09,2779.95,1801.47,5167452.73,109.7,-103.6,-1007.4,-11651.11,500.3,8811.98,-3426.84,115.47,59880348.11,-3311.38,59877036.73
3951,54810701.74,2932.14,1824.44,5168752.07,139.76,-96.47,-1008.48,-11581.96,498.57,8812.11,-3458.19,118.96,59980973.91,-3339.23,59977634.69
3976,54713925.7,2910.5,1795.13,5172227.82,144.53,-101.4,-1000.27,-11722.23,485.85,8791.6,-3337.62,117.21,59887457.23,-3220.42,59884236.81
4001,54861571.02,2809.34,1764.54,5181696.51,135.21,-113.5,-1004.45,-11662.98,491.05,8775.92,-3353.08,118.24,60044462.68,-3234.84,60041227.84
4026,54901656.68,2911.26,1771.33,5205110.28,118.9,-133.79,-996.12,-11676.39,501.54,8746.65,-3357.52,116.67,60108010.35,-3240.85,60104769.5
4051,54716420.04,2869.04,1779.96,5192790.18,112.37,-120.07,-1019.62,-11673.52,503.76,8747.14,-3321.5,117.05,59910409.26,-3204.45,59907204.82
4076,54668030.53,2912.82,1768.42,5163913.25,133.95,-109.09,-1010.83,-11796.85,494.42,8783.8,-3245.95,114.64,59833120.42,-3131.31,59829989.1
4101,54612120.23,2868.33,1812.63,5145546.69,139.3,-119.69,-1003.47,-11667.29,487.43,8768.75,-3378.24,116.25,59758952.91,-3261.99,59755690.92
4126,54769920.35,3010.73,1768.59,5168826.88,92.39,-101.25,-1014.23,-11788.41,506.33,8718.01,-3248.82,114.89,59939939.38,-3133.94,59936805.44
4151,54907022.93,2767.37,1780.12,5167010.86,97.81,-117.14,-1010.04,-11655.67,490.96,8738.93,-3339.94,114.79,60075126.11,-3225.15,60071900.96
4176,55024960.7,2648.94,1802.55,5209173.99,126.83,-90.02,-975.2,-11827.35,476.48,8771.46,-3254.6,116.06,60235068.37,-3138.54,60231929.83
4201,54676787.56,2812.9,1796.43,5152742.96,123.78,-111.04,-987.75,-11955.13,482.64,8775.1,-3121.03,116.6,59830467.44,-3004.44,59827463.0
4226,54931547.74,2801.62,1833.4,5188904.8,104.63,-122.5,-977.39,-11858.57,495.47,8715.7,-3160.84,117.56,60121444.9,-3043.28,60118401.62
4251,54721004.8,2991.51,1795.07,5181599.47,105.17,-117.07,-989.13,-11976.81,509.92,8798.16,-3087.79,113.8,59903721.09,-2973.99,59900747.1
4276,54885557.07,2693.99,1824.27,5192684.31,117.09,-118.2,-1002.64,-11941.91,492.83,8848.29,-3183.01,115.15,60079155.1,-3067.86,60076087.24
4301,54877138.41,2578.34,1801.11,5215139.36,129.8,-127.46,-982.47,-11975.03,506.82,8811.69,-3119.46,117.61,60093020.56,-3001.85,60090018.71
4326,54724398.06,2684.0,1838.52,5174935.94,108.96,-116.92,-980.02,-11749.36,504.59,8764.17,-3263.0,115.69,59900387.94,-3147.32,59897240.62
4351,54821476.49,2699.89,1789.52,5166253.25,118.72,-99.18,-992.73,-11768.0,496.58,8729.87,-3231.53,116.28,59988704.42,-3115.26,59985589.16
4376,54596809.67,2835.89,1828.8,5147187.13,135.05,-93.63,-1019.92,-11783.64,494.35,8787.45,-3255.78,114.5,59745181.16,-3141.28,59742039.87
4401,54574192.63,3005.66,1835.13,5161446.56,535.67,-98.96,-1011.88,-11806.13,477.56,8828.02,-3249.95,116.86,59737404.26,-3133.09,59734271.17
4426,54643722.13,2796.9,1835.24,5176497.15,595.24,-100.83,-994.69,-11782.85,498.04,8783.3,-3251.96,118.74,59821849.63,-3133.22,59818716.4
4451,54603601.63,2948.88,1822.44,5175799.48,1008.46,-109.06,-998.66,-11975.17,488.5,8763.94,-3070.23,114.22,59781350.45,-2956.02,59778394.43
4476,54636500.66,2876.37,1821.29,5187683.3,567.1,-119.59,-1005.55,-11952.09,495.37,8749.99,-3066.48,116.02,59825616.85,-2950.46,59822666.39
4501,54624867.22,3057.14,1827.21,5167039.3,563.91,-101.92,-995.81,-11864.87,493.42,8675.6,-3081.74,117.15,59793561.22,-2964.58,59790596.63
4526,54469010.43,3082.51,1789.59,5166250.24,733.46,-97.72,-991.17,-11962.6,500.78,8726.49,-3066.48,117.99,59637042.01,-2948.49,59634093.52
4551,54399004.18,3157.05,1793.18,5146808.48,1121.47,-112.96,-995.82,-12010.58,486.56,8753.73,-3056.33,115.66,59548005.29,-2940.67,59545064.63
4576,54496886.38,2995.23,1797.22,5175253.13,978.58,-101.66,-980.16,-11853.43,478.58,8781.46,-3188.66,118.96,59674235.34,-3069.7,59671165.64
4601,54683716.84,2669.78,1829.13,5238665.32,945.9,-88.05,-957.3,-11904.16,518.15,8707.65,-3110.03,118.29,59924103.26,-2991.74,59921111.52
4626,54593598.93,2778.98,1809.91,5197899.2,1153.43,-112.76,-977.04,-11863.16,501.92,8861.72,-3246.47,120.22,59793651.14,-3126.24,59790524.89
4651,54511543.44,3184.41,1773.23,5236842.14,955.68,-106.56,-998.1,-11676.77,501.32,8734.79,-3325.51,117.52,59750753.59,-3207.99,59747545.6
4676,54435293.49,3147.29,1759.15,5184313.95,1234.47,-91.06,-984.54,-11694.99,518.54,8756.43,-3300.04,118.38,59622252.73,-3181.67,59619071.06
4701,54517863.04,2862.37,1759.51,5217906.09,1190.06,-123.41,-1006.37,-11836.2,500.85,8736.64,-3190.96,116.64,59737852.58,-3074.33,59734778.25
4726,54700923.88,2985.73,1798.57,5232136.44,1099.23,-101.33,-1005.52,-11740.3,475.54,8802.89,-3329.61,119.61,59935375.14,-3210.0,59932165.14
4751,54553183.09,2941.72,1807.96,5219164.32,450.25,-101.04,-1004.94,-11655.11,499.73,8747.82,-3329.49,118.51,59774033.82,-3210.98,59770822.84
4776,54656989.31,2941.94,1799.44,5172817.54,695.15,-122.85,-982.07,-11762.09,481.97,8719.91,-3267.5,121.76,59831578.25,-3145.74,59828432.51
4801,54541247.86,2931.26,1826.74,5216806.38,1245.93,-86.75,-989.07,-11782.02,503.05,8695.91,-3187.95,119.86,59760399.29,-3068.09,59757331.2
4826,54428727.25,3232.16,1806.44,5181984.91,1099.5,-128.01,-981.43,-11687.44,485.63,8685.05,-3283.11,120.36,59613224.07,-3162.75,59610061.31
4851,54583660.9,2976.6,1838.31,5168363.43,843.81,-90.76,-1003.06,-11652.92,501.45,8797.38,-3365.57,121.48,59754235.14,-3244.1,59750991.04
4876,54337708.03,2844.82,1827.3,5164704.53,666.67,-99.52,-1007.32,-11472.95,516.01,8718.3,-3481.97,121.01,59504405.87,-3360.96,59501044.92
4901,54673133.12,2918.06,1768.87,5215954.78,892.81,-92.42,-1001.45,-11634.26,492.57,8756.18,-3368.89,119.46,59891188.26,-3249.44,59887938.82
4926,54851901.74,2823.36,1792.85,5240530.46,373.27,-98.8,-991.42,-11545.89,492.83,8703.95,-3444.38,120.64,60093982.34,-3323.74,60090658.6
4951,54934991.78,2805.37,1820.4,5248531.9,240.59,-98.22,-998.34,-11628.9,512.25,8817.8,-3427.26,121.67,60184994.63,-3305.59,60181689.04
4976,54821693.91,2852.1,1795.76,5164269.68,451.36,-107.37,-1001.82,-11591.52,474.32,8743.86,-3386.79,118.56,59987580.29,-3268.23,59984312.06
5001,54901718.56,2765.08,1797.44,5142348.35,290.51,-104.71,-982.84,-11480.9,491.47,8715.06,-3493.79,121.58,60045558.01,-3372.21,60042185.8

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,10.83,14.99,41.95,0.0,0.0,0.0,0.6,42.53,16.69,-146.11,-33.67,3.28,-18.51,-30.4,-48.91
2526,14.06,12.97,45.66,0.0,0.0,0.0,-1.71,38.48,17.51,-140.37,-34.27,3.28,-13.4,-30.99,-44.39
2551,8.94,15.03,40.22,0.0,0.0,0.0,-1.05,34.86,17.36,-137.55,-34.11,3.29,-22.18,-30.82,-53.0
2576,7.65,19.54,40.28,0.0,0.0,0.0,-0.91,32.56,19.16,-135.11,-33.52,3.28,-16.82,-30.24,-47.06
2601,11.51,16.44,42.14,0.0,0.0,0.0,-0.16,35.43,17.76,-139.33,-32.74,3.27,-16.21,-29.47,-45.68
2626,11.43,15.59,45.19,0.0,0.0,0.0,-1.5,40.57,15.62,-141.61,-36.51,3.3,-14.71,-33.21,-47.92
2651,7.04,15.02,50.69,0.0,0.0,0.0,-1.77,39.41,16.38,-140.94,-34.65,3.28,-14.17,-31.37,-45.54
2676,12.33,11.55,43.31,0.0,0.0,0.0,2.57,33.58,17.07,-135.25,-31.72,3.24,-14.84,-28.48,-43.32
2701,8.39,18.3,39.33,0.0,0.0,0.0,-1.52,37.75,18.08,-138.05,-33.98,3.28,-17.72,-30.7,-48.42
2726,8.54,15.7,47.41,0.0,0.0,0.0,2.07,39.91,17.37,-144.33,-33.57,3.24,-13.33,-30.33,-43.67
2751,8.36,16.17,46.19,0.0,0.0,0.0,-0.96,41.7,16.49,-145.3,-34.64,3.27,-17.34,-31.37,-48.72
2776,7.08,16.94,41.44,0.0,0.0,0.0,0.48,35.66,17.08,-140.07,-32.59,3.26,-21.38,-29.34,-50.72
2801,12.91,15.1,40.48,0.0,0.0,0.0,-0.27,35.17,16.03,-134.96,-36.25,3.27,-15.54,-32.98,-48.52
2826,12.78,15.4,43.47,0.0,0.0,0.0,-1.08,39.69,14.43,-140.24,-37.62,3.25,-15.54,-34.37,-49.91
2851,13.07,12.89,47.24,0.0,0.0,0.0,-1.5,46.19,14.3,-145.61,-38.48,3.26,-13.41,-35.22,-48.63
2876,5.87,18.22,46.31,0.0,0.0,0.0,-1.22,42.03,21.09,-140.54,-37.46,3.23,-8.24,-34.24,-42.48
2901,12.46,15.86,43.4,0.0,0.0,0.0,-1.41,36.69,16.61,-139.36,-34.79,3.27,-15.75,-31.52,-47.27
2926,5.4,17.44,41.59,0.0,0.0,0.0,-1.28,40.21,17.92,-144.85,-32.94,3.25,-23.56,-29.68,-53.25
2951,8.32,18.97,43.57,0.0,0.0,0.0,-1.8,38.15,15.69,-139.99,-34.11,3.27,-17.09,-30.83,-47.92
2976,9.66,19.17,41.52,0.0,0.0,0.0,0.95,39.08,18.24,-143.09,-33.91,3.23,-14.47,-30.68,-45.15
3001,9.66,11.86,42.2,0.0,0.0,0.0,-1.66,40.66,15.55,-141.3,-34.92,3.27,-23.03,-31.65,-54.67
3026,8.73,13.32,44.65,0.0,0.0,0.0,0.49,41.44,17.08,-144.31,-34.27,3.26,-18.6,-31.01,-49.61
3051,12.51,13.82,44.24,0.0,0.0,0.0,-0.75,38.81,14.39,-141.45,-34.3,3.28,-18.42,-31.02,-49.44
3076,11.33,22.14,42.58,0.0,0.0,0.0,0.56,36.82,13.42,-141.46,-33.07,3.29,-14.6,-29.78,-44.38
3101,12.07,14.77,43.23,0.0,0.0,0.0,-0.22,39.04,14.18,-138.09,-35.42,3.31,-15.03,-32.11,-47.14
3126,8.45,11.8,46.7,0.0,0.0,0.0,-0.48,40.2,17.76,-142.86,-35.17,3.25,-18.43,-31.91,-50.35
3151,8.82,16.51,40.79,0.0,0.0,0.0,-0.75,38.88,15.24,-139.75,-34.33,3.26,-20.26,-31.06,-51.32
3176,10.44,15.66,48.22,0.0,0.0,0.0,0.83,41.87,15.32,-145.25,-35.99,3.29,-12.91,-32.7,-45.61
3201,7.81,18.02,48.34,0.0,0.0,0.0,-0.46,43.3,17.71,-146.64,-36.1,3.24,-11.92,-32.86,-44.78
3226,8.06,21.81,41.51,0.0,0.0,0.0,0.35,34.04,14.4,-136.85,-34.59,3.29,-16.68,-31.29,-47.97
3251,10.29,17.59,50.13,0.0,0.0,0.0,-1.68,42.4,15.76,-142.02,-37.44,3.25,-7.53,-34.18,-41.72
3276,10.18,17.94,46.8,0.0,0.0,0.0,-0.06,35.32,14.13,-139.62,-33.07,3.28,-15.31,-29.78,-45.1
3301,11.72,11.73,47.64,0.0,0.0,0.0,-0.66,40.24,18.14,-141.88,-35.64,3.25,-13.07,-32.39,-45.46
3326,12.26,16.56,44.15,0.0,0.0,0.0,-0.74,41.36,14.35,-142.84,-35.71,3.32,-14.9,-32.39,-47.29
3351,6.95,12.61,37.43,0.0,0.0,0.0,0.88,37.03,18.23,-139.88,-32.7,3.26,-26.76,-29.45,-56.21
3376,10.07,13.49,45.28,0.0,0.0,0.0,-0.18,44.51,14.99,-145.95,-35.99,3.28,-17.78,-32.7,-50.49
3401,9.81,14.79,41.5,0.0,0.0,0.0,-0.63,37.12,16.02,-140.6,-33.19,3.28,-21.99,-29.91,-51.9
3426,9.18,18.81,48.41,0.0,0.0,0.0,-1.18,36.33,16.98,-141.62,-33.35,3.26,-13.1,-30.09,-43.19
3451,11.05,12.99,39.37,0.0,0.0,0.0,0.04,36.77,14.2,-141.9,-33.09,3.28,-27.48,-29.81,-57.29
3476,4.49,11.87,45.97,0.0,0.0,0.0,-0.33,36.03,18.73,-138.1,-32.78,3.24,-21.33,-29.54,-50.87
3501,6.39,22.53,43.2,0.0,0.0,0.0,4.75,41.66,17.24,-146.7,-34.62,3.26,-10.92,-31.36,-42.28
3526,9.51,19.64,38.71,0.0,0.0,0.0,-0.8,36.94,13.74,-138.77,-33.46,3.3,-21.04,-30.16,-51.2
3551,12.22,12.17,42.02,0.0,0.0,0.0,-0.4,37.5,13.74,-141.7,-34.09,3.29,-24.45,-30.8,-55.26
3576,7.25,20.12,53.55,0.0,0.0,0.0,-0.89,39.65,15.51,-142.31,-34.48,3.3,-7.12,-31.18,-38.3
3601,5.57,14.37,41.89,0.0,0.0,0.0,0.62,36.39,17.61,-139.14,-33.19,3.26,-22.69,-29.93,-52.62
3626,11.31,16.26,46.87,0.0,0.0,0.0,0.24,40.11,15.22,-144.32,-34.83,3.25,-14.31,-31.59,-45.89
3651,9.87,14.42,39.19,0.0,0.0,0.0,0.65,38.04,15.25,-142.27,-33.62,3.26,-24.84,-30.37,-55.21
3676,8.74,15.99,48.86,0.0,0.0,0.0,-0.11,40.53,16.13,-138.62,-35.15,3.25,-8.48,-31.9,-40.38
3701,8.21,14.58,44.96,0.0,0.0,0.0,-1.09,41.6,17.04,-142.93,-34.95,3.25,-17.63,-31.7,-49.32
3726,14.05,21.54,40.46,0.0,0.0,0.0,-1.92,37.67,12.23,-142.0,-34.14,3.32,-17.98,-30.81,-48.79
3751,13.03,12.13,40.47,0.0,0.0,0.0,-0.53,36.0,14.49,-140.03,-33.05,3.29,-24.45,-29.76,-54.21
3776,5.93,15.46,40.25,0.0,0.0,0.0,1.87,41.1,18.95,-145.59,-33.62,3.26,-22.04,-30.36,-52.4
3801,13.32,12.96,38.85,0.0,0.0,0.0,-0.19,35.44,16.55,-140.66,-31.91,3.26,-23.74,-28.64,-52.38
3826,10.25,18.0,40.11,0.0,0.0,0.0,-0.95,40.97,16.46,-140.52,-37.46,3.25,-15.68,-34.22,-49.9
3851,14.87,13.83,40.51,0.0,0.0,0.0,-0.5,36.84,16.13,-140.05,-34.82,3.28,-18.36,-31.54,-49.9
3876,9.19,15.35,41.45,0.0,0.0,0.0,-0.95,38.58,16.5,-140.98,-34.46,3.27,-20.87,-31.19,-52.06
3901,15.28,13.02,42.05,0.0,0.0,0.0,1.68,37.45,15.13,-141.97,-33.58,3.28,-17.37,-30.3,-47.67
3926,9.53,17.45,44.54,0.0,0.0,0.0,-1.2,40.71,15.17,-142.55,-34.76,3.27,-16.35,-31.49,-47.83
3951,9.81,16.2,46.73,0.0,0.0,0.0,-1.06,36.86,17.28,-138.83,-34.78,3.29,-13.02,-31.49,-44.51
3976,7.17,11.63,48.27,0.0,0.0,0.0,0.57,41.97,16.4,-141.86,-36.57,3.26,-15.85,-33.31,-49.16
4001,7.55,11.05,49.16,0.0,0.0,0.0,-0.43,43.08,19.32,-145.33,-34.57,3.24,-15.6,-31.32,-46.93
4026,7.27,17.91,45.91,0.0,0.0,0.0,-1.47,43.72,14.84,-144.95,-36.9,3.31,-16.75,-33.59,-50.35
4051,11.82,13.05,39.52,0.0,0.0,0.0,0.14,33.56,14.01,-137.82,-33.07,3.31,-25.72,-29.76,-55.47
4076,8.81,17.24,43.69,0.0,0.0,0.0,0.52,36.06,15.0,-141.48,-33.88,3.3,-20.15,-30.58,-50.73
4101,9.31,21.68,41.85,0.0,0.0,0.0,0.43,40.87,14.52,-144.37,-35.07,3.28,-15.7,-31.78,-47.48
4126,11.22,11.12,46.69,0.0,0.0,0.0,1.26,39.56,14.66,-138.46,-36.5,3.26,-13.95,-33.24,-47.19
4151,13.41,17.11,53.04,0.0,0.0,0.0,-2.08,37.87,16.13,-137.34,-35.38,3.26,-1.87,-32.12,-33.99
4176,8.14,20.71,43.06,0.0,0.0,0.0,-0.57,40.46,16.85,-145.43,-33.85,3.28,-16.77,-30.57,-47.35
4201,9.86,21.39,45.11,0.0,0.0,0.0,-0.86,41.22,13.12,-140.22,-36.03,3.28,-10.37,-32.75,-43.11
4226,9.72,12.65,48.64,0.0,0.0,0.0,-0.01,41.64,17.04,-142.97,-35.0,3.26,-13.3,-31.74,-45.04
4251,12.04,14.01,48.56,0.0,0.0,0.0,1.53,39.81,13.57,-141.77,-35.14,3.3,-12.25,-31.84,-44.1
4276,17.32,17.08,47.43,0.0,0.0,0.0,-1.07,39.83,12.46,-141.71,-36.47,3.33,-8.66,-33.15,-41.81
4301,11.83,17.62,47.95,0.0,0.0,0.0,-1.67,40.99,15.43,-142.4,-35.62,3.3,-10.25,-32.32,-42.57
4326,6.55,11.06,48.23,0.0,0.0,0.0,0.31,40.45,17.48,-141.61,-33.92,3.25,-17.53,-30.66,-48.19
4351,10.98,14.24,43.18,0.0,0.0,0.0,-0.07,38.83,17.83,-141.94,-34.1,3.25,-16.95,-30.84,-47.79
4376,8.28,11.37,42.11,0.0,0.0,0.0,-1.23,41.88,15.75,-142.98,-35.66,3.28,-24.81,-32.38,-57.19
4401,9.95,15.41,42.3,0.0,0.0,0.0,-1.74,42.15,14.98,-142.35,-35.28,3.27,-19.31,-32.01,-51.33
4426,12.25,20.39,45.6,0.0,0.0,0.0,-1.03,43.34,15.23,-142.39,-36.48,3.28,-6.61,-33.2,-39.82
4451,7.21,12.46,41.21,0.0,0.0,0.0,0.49,35.95,15.9,-138.89,-33.11,3.28,-25.67,-29.83,-55.5
4476,13.0,14.98,44.62,0.0,0.0,0.0,-0.85,36.99,13.01,-139.53,-35.07,3.28,-17.79,-31.79,-49.58
4501,9.59,24.08,39.19,0.0,0.0,0.0,-1.07,39.01,16.3,-143.95,-34.22,3.31,-16.85,-30.92,-47.76
4526,7.97,17.61,46.55,0.0,0.0,0.0,-1.87,43.72,15.62,-142.09,-36.9,3.26,-12.47,-33.64,-46.11
4551,9.19,13.54,43.1,0.0,0.0,0.0,0.98,40.52,16.04,-141.49,-34.69,3.26,-18.12,-31.43,-49.55
4576,11.68,15.75,49.98,0.0,0.0,0.0,-1.3,43.89,17.18,-145.27,-36.29,3.26,-8.1,-33.03,-41.12
4601,7.77,22.86,37.49,0.0,0.0,0.0,0.81,41.99,17.66,-145.17,-33.67,3.25,-16.6,-30.42,-47.02
4626,11.35,15.59,39.24,0.0,0.0,0.0,0.41,40.11,19.66,-144.59,-32.99,3.26,-18.23,-29.73,-47.96
4651,12.72,15.44,46.1,0.0,0.0,0.0,1.69,40.54,14.55,-142.54,-35.65,3.25,-11.49,-32.4,-43.89
4676,10.67,17.59,46.79,0.0,0.0,0.0,-1.47,36.85,17.51,-139.15,-33.39,3.29,-11.21,-30.09,-41.3
4701,7.97,17.95,43.58,0.0,0.0,0.0,0.07,32.7,19.09,-136.81,-31.91,3.25,-15.46,-28.66,-44.12
4726,11.86,15.92,41.07,0.0,0.0,0.0,3.79,34.44,18.26,-140.41,-33.01,3.26,-15.07,-29.75,-44.82
4751,8.16,20.58,41.5,0.0,0.0,0.0,-0.98,39.26,15.2,-141.75,-35.14,3.28,-18.02,-31.86,-49.89
4776,10.87,12.99,44.43,0.0,0.0,0.0,-0.72,41.76,15.35,-140.78,-35.85,3.28,-16.09,-32.57,-48.67
4801,11.48,17.71,41.14,0.0,0.0,0.0,-0.02,39.5,18.04,-144.44,-33.27,3.26,-16.59,-30.01,-46.61
4826,11.81,15.03,46.44,0.0,0.0,0.0,2.1,32.24,17.36,-135.59,-32.85,3.24,-10.61,-29.61,-40.22
4851,9.69,15.25,43.34,0.0,0.0,0.0,0.79,38.52,17.5,-145.14,-32.85,3.25,-20.05,-29.6,-49.66
4876,7.67,13.44,42.79,0.0,0.0,0.0,0.74,35.56,16.67,-139.19,-32.14,3.27,-22.31,-28.87,-51.18
4901,8.0,11.16,44.59,0.0,0.0,0.0,0.83,38.17,18.15,-142.6,-33.54,3.26,-21.69,-30.28,-51.97
4926,8.38,15.8,45.12,0.0,0.0,0.0,0.53,41.41,16.37,-139.94,-35.8,3.28,-12.34,-32.52,-44.86
4951,8.84,21.34,44.79,0.0,0.0,0.0,-0.16,39.97,16.46,-143.23,-34.46,3.29,-11.98,-31.18,-43.16
4976,4.91,15.02,56.04,0.0,0.0,0.0,-1.4,44.47,14.83,-141.98,-37.24,3.27,-8.12,-33.96,-42.08
5001,10.64,16.06,43.02,0.0,0.0,0.0,0.21,40.28,13.96,-140.66,-35.21,3.28,-16.5,-31.93,-48.43

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,0.0,0.0,0.0,0.0,0.0,0.0,-37.7,-22.89,-0.0,-0.0,40.79,-5.05,-60.59,35.74,-24.84
2526,-0.0,-0.0,-0.0,0.0,0.0,0.0,-38.03,-15.91,0.0,-0.0,36.04,-5.16,-53.94,30.88,-23.06
2551,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.03,-18.34,-0.0,0.0,38.06,-4.94,-55.37,33.12,-22.25
2576,0.0,0.0,-0.0,0.0,0.0,0.0,-38.81,-24.91,-0.0,0.0,44.01,-4.87,-63.72,39.14,-24.59
2601,0.0,0.0,0.0,0.0,0.0,0.0,-40.55,-19.85,0.0,0.0,39.61,-5.27,-60.41,34.34,-26.06
2626,-0.0,-0.0,-0.0,0.0,0.0,0.0,-37.58,-31.24,0.0,0.0,49.27,-5.06,-68.82,44.2,-24.62
2651,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.2,-28.93,-0.0,0.0,43.08,-5.07,-65.13,38.02,-27.11
2676,0.0,0.0,0.0,0.0,0.0,0.0,-36.37,-18.3,-0.0,-0.0,37.19,-4.63,-54.67,32.56,-22.11
2701,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.3,-25.99,0.0,-0.0,44.0,-5.1,-62.29,38.89,-23.39
2726,-0.0,0.0,-0.0,0.0,0.0,0.0,-28.72,-21.04,-0.0,-0.0,38.0,-4.67,-49.76,33.33,-16.44
2751,-0.0,0.0,0.0,0.0,0.0,0.0,-35.04,-15.88,0.0,0.0,34.77,-4.71,-50.93,30.06,-20.86
2776,0.0,0.0,0.0,0.0,0.0,0.0,-38.09,-21.94,-0.0,0.0,41.61,-5.09,-60.03,36.53,-23.51
2801,-0.0,0.0,0.0,0.0,0.0,0.0,-36.34,-13.97,-0.0,0.0,34.13,-4.91,-50.32,29.22,-21.1
2826,0.0,0.0,0.0,0.0,0.0,0.0,-37.47,-23.06,0.0,0.0,42.53,-4.58,-60.53,37.94,-22.59
2851,-0.0,-0.0,-0.0,0.0,0.0,0.0,-34.57,-32.15,-0.0,-0.0,50.72,-4.91,-66.71,45.81,-20.91
2876,0.0,0.0,-0.0,0.0,0.0,0.0,-37.92,-25.25,-0.0,0.0,46.28,-5.0,-63.17,41.29,-21.88
2901,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.34,-14.8,-0.0,-0.0,34.94,-4.73,-46.13,30.21,-15.93
2926,0.0,-0.0,0.0,0.0,0.0,0.0,-35.35,-14.78,-0.0,0.0,34.55,-4.56,-50.13,29.99,-20.14
2951,0.0,-0.0,0.0,0.0,0.0,0.0,-36.9,-24.13,-0.0,0.0,41.47,-5.1,-61.03,36.38,-24.65
2976,-0.0,0.0,-0.0,0.0,0.0,0.0,-38.45,-12.44,-0.0,-0.0,32.97,-4.82,-50.89,28.15,-22.74
3001,0.0,-0.0,-0.0,0.0,0.0,0.0,-30.9,-32.57,0.0,0.0,46.53,-4.76,-63.46,41.77,-21.7
3026,0.0,0.0,0.0,0.0,0.0,0.0,-41.42,-25.05,0.0,-0.0,42.67,-5.19,-66.47,37.48,-28.99
3051,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.44,-23.13,-0.0,0.0,44.18,-5.23,-64.56,38.96,-25.61
3076,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.89,-12.27,-0.0,0.0,34.58,-5.56,-50.16,29.02,-21.14
3101,-0.0,0.0,0.0,0.0,0.0,0.0,-37.27,-25.36,0.0,-0.0,43.23,-5.25,-62.63,37.98,-24.65
3126,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.45,-23.32,0.0,-0.0,39.07,-5.14,-58.77,33.93,-24.84
3151,0.0,0.0,-0.0,0.0,0.0,0.0,-34.88,-26.96,0.0,0.0,41.16,-4.67,-61.84,36.48,-25.36
3176,-0.0,0.0,0.0,0.0,0.0,0.0,-38.61,-29.3,-0.0,0.0,45.27,-5.03,-67.91,40.24,-27.67
3201,0.0,0.0,0.0,0.0,0.0,0.0,-32.69,-24.19,0.0,-0.0,41.55,-4.94,-56.88,36.61,-20.27
3226,0.0,0.0,-0.0,0.0,0.0,0.0,-38.82,-17.46,0.0,-0.0,37.02,-4.82,-56.28,32.2,-24.08
3251,0.0,-0.0,0.0,0.0,0.0,0.0,-35.98,-21.52,-0.0,0.0,36.79,-4.55,-57.5,32.24,-25.26
3276,0.0,0.0,-0.0,0.0,0.0,0.0,-35.91,-19.9,0.0,0.0,36.85,-4.54,-55.81,32.31,-23.5
3301,0.0,-0.0,-0.0,0.0,0.0,0.0,-31.89,-20.29,0.0,-0.0,34.99,-4.48,-52.18,30.5,-21.67
3326,0.0,-0.0,0.0,0.0,0.0,0.0,-35.32,-18.41,0.0,0.0,35.03,-4.7,-53.73,30.33,-23.4
3351,0.0,0.0,0.0,0.0,0.0,0.0,-37.16,-20.04,0.0,0.0,38.1,-4.94,-57.2,33.16,-24.04
3376,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.46,-25.6,0.0,0.0,38.94,-4.85,-65.07,34.09,-30.98
3401,0.0,0.0,0.0,0.0,0.0,0.0,-37.19,-9.54,0.0,-0.0,32.34,-4.86,-46.72,27.48,-19.24
3426,0.0,0.0,0.0,0.0,0.0,0.0,-31.55,-18.28,-0.0,-0.0,34.02,-3.92,-49.83,30.1,-19.73
3451,0.0,0.0,-0.0,0.0,0.0,0.0,-34.89,-19.42,-0.0,-0.0,38.22,-4.76,-54.31,33.46,-20.85
