GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3651,47249097.36,3008.5,1827.27,5586008.58,1222.79,-102.33,-1025.83,-11666.23,505.53,8641.32,-3366.02,117.41,52837516.97,-3248.62,52834268.35
3676,47321799.82,2775.31,1872.99,5593975.54,971.2,-113.08,-984.73,-11729.87,534.08,8701.62,-3390.97,118.96,52917802.87,-3272.0,52914530.86
3701,47019571.79,2782.47,1863.93,5545581.53,589.67,-97.14,-974.7,-11627.18,490.5,8612.77,-3425.89,119.44,52566793.65,-3306.46,52563487.19
3726,47112208.36,2937.4,1843.43,5587273.41,716.88,-93.93,-996.36,-11621.88,502.79,8637.95,-3415.03,118.05,52701408.04,-3296.98,52698111.07
3751,47495389.93,2817.66,1849.0,5516026.72,114.31,-86.23,-1018.92,-11468.15,489.79,8654.32,-3551.37,120.39,53012768.43,-3430.99,53009337.45
3776,47607165.64,2516.49,1867.58,5578775.54,118.63,-81.79,-1035.23,-11590.08,498.06,8657.68,-3429.44,119.36,53186892.52,-3310.09,53183582.44
3801,47454128.34,2615.54,1829.13,5551722.37,148.54,-78.52,-1023.05,-11482.12,513.48,8698.21,-3558.73,119.96,53007071.92,-3438.77,53003633.15
3826,47606681.49,2587.02,1825.58,5549351.65,146.91,-82.14,-1023.46,-11478.01,490.49,8581.54,-3506.78,119.14,53157081.08,-3387.63,53153693.45
3851,47358940.52,2744.76,1853.39,5518345.18,527.97,-85.02,-984.3,-11512.22,514.22,8653.08,-3517.16,124.96,52878997.58,-3392.2,52875605.39
3876,47228671.47,3064.97,1864.03,5508761.17,347.86,-96.41,-979.0,-11821.88,505.59,8683.17,-3285.96,120.27,52739000.97,-3165.69,52735835.28
3901,47218594.56,2774.21,1836.25,5520665.81,703.31,-97.0,-954.29,-11771.31,518.89,8685.41,-3351.4,123.49,52740955.83,-3227.91,52737727.92
3926,47398937.87,2865.02,1846.64,5521924.97,201.47,-84.19,-977.06,-11746.21,507.25,8575.56,-3257.26,121.99,52922051.32,-3135.27,52918916.05
3951,47697690.79,2610.86,1849.26,5629390.05,103.21,-93.39,-1025.24,-11748.34,516.5,8745.75,-3368.26,120.15,53328039.45,-3248.11,53324791.34
3976,47459542.69,2856.77,1872.95,5574073.77,202.94,-97.71,-992.5,-11765.78,508.58,8691.23,-3333.65,122.84,53034892.94,-3210.81,53031682.13
4001,47349485.41,2572.92,1872.74,5543571.5,255.77,-84.74,-1012.51,-11674.0,512.2,8642.91,-3368.41,122.43,52894142.21,-3245.99,52890896.22
4026,47138129.44,2744.85,1845.39,5537168.62,520.39,-80.71,-1029.31,-11694.65,493.99,8663.53,-3332.08,119.67,52676761.55,-3212.41,52673549.14
4051,47158080.32,2856.28,1833.62,5508665.68,358.43,-83.67,-1012.41,-11603.44,527.67,8665.49,-3452.01,118.81,52668288.0,-3333.2,52664954.79
4076,47173242.47,2870.63,1836.98,5530675.65,633.05,-90.16,-992.0,-11623.04,511.34,8641.06,-3410.64,119.37,52705705.97,-3291.27,52702414.71
4101,47128432.71,2686.68,1843.34,5566449.1,508.43,-90.19,-1030.78,-11698.6,526.28,8685.37,-3397.16,119.32,52696312.33,-3277.84,52693034.49
4126,47399475.19,2732.07,1841.6,5547276.46,123.81,-74.88,-1011.24,-11568.19,509.23,8652.12,-3481.94,119.98,52947956.16,-3361.96,52944594.2
4151,47161419.23,2869.65,1840.55,5471800.72,115.77,-130.59,-1010.34,-11616.6,525.5,8687.12,-3472.09,124.84,52634501.01,-3347.25,52631153.76
4176,47446089.58,2731.77,1868.37,5611185.8,137.99,-129.55,-974.43,-11549.01,520.91,8727.04,-3530.83,123.18,53058608.46,-3407.65,53055200.8
4201,47237730.93,2865.08,1800.76,5591521.48,115.61,-107.78,-990.49,-11518.69,517.67,8686.66,-3550.91,125.32,52830621.23,-3425.59,52827195.65
4226,47330729.18,2798.95,1833.87,5596695.3,208.66,-110.26,-994.34,-11632.67,515.77,8592.07,-3383.95,122.67,52928636.53,-3261.27,52925375.25
4251,47223449.75,2909.86,1862.18,5530325.5,1240.1,-111.11,-993.4,-11670.12,505.55,8661.07,-3382.3,122.73,52756179.4,-3259.57,52752919.83
4276,47459550.87,2982.41,1823.09,5581178.23,454.86,-107.8,-994.5,-11616.75,522.35,8669.22,-3417.96,121.32,53042461.96,-3296.64,53039165.33
4301,47287328.49,2968.64,1850.16,5559124.1,357.1,-101.67,-987.82,-11580.41,498.97,8578.16,-3383.55,122.9,52848035.7,-3260.65,52844775.05
4326,47369754.76,3226.4,1850.85,5550903.67,148.03,-102.26,-1017.49,-11550.8,510.45,8544.05,-3392.96,122.06,52922267.66,-3270.9,52918996.75
4351,47168470.16,3091.27,1829.22,5515332.94,113.48,-122.75,-975.45,-11533.83,504.29,8526.17,-3390.97,122.33,52685235.48,-3268.65,52681966.83
4376,47379089.52,2950.04,1883.31,5521135.4,139.79,-115.64,-973.8,-11481.27,536.69,8565.08,-3426.17,123.55,52901729.13,-3302.62,52898426.51
4401,47167944.98,3063.05,1847.0,5529042.58,212.1,-99.07,-990.89,-11449.17,526.62,8561.42,-3491.11,124.76,52698658.62,-3366.35,52695292.27
4426,47345862.42,3095.86,1844.39,5532756.01,296.52,-86.26,-1020.91,-11470.43,495.91,8639.27,-3523.0,122.22,52880412.77,-3400.78,52877011.99
4451,47199643.37,3110.06,1846.11,5540887.57,133.31,-91.06,-1030.15,-11481.87,499.43,8539.5,-3454.2,119.43,52742056.28,-3334.77,52738721.51
4476,47303548.86,2850.64,1837.18,5555188.45,516.03,-85.74,-1011.51,-11507.49,494.8,8629.83,-3475.96,124.01,52860461.05,-3351.96,52857109.09
4501,47438025.32,2822.98,1828.9,5581510.81,276.56,-95.52,-993.82,-11388.05,499.46,8666.8,-3647.36,122.84,53021153.44,-3524.52,53017628.92
4526,47150801.37,3041.34,1881.25,5560075.73,727.32,-93.59,-997.82,-11469.87,528.58,8669.78,-3554.23,122.22,52713164.07,-3432.01,52709732.07
4551,47235573.71,2904.13,1862.53,5497793.48,166.36,-86.5,-1028.19,-11546.95,510.16,8684.77,-3484.54,119.26,52734833.5,-3365.28,52731468.21
4576,47072486.48,3129.78,1866.82,5498081.84,553.89,-111.9,-1004.61,-11618.95,519.96,8647.26,-3421.17,120.05,52572550.58,-3301.11,52569249.47
4601,47086461.34,3269.82,1855.7,5507335.77,688.62,-101.78,-1025.82,-11486.15,518.78,8673.93,-3535.19,120.06,52596190.19,-3415.13,52592775.06
4626,47286891.32,3065.76,1845.89,5553985.76,603.54,-91.74,-970.88,-11562.94,507.33,8681.65,-3498.34,123.58,52842955.71,-3374.76,52839580.95
4651,47415107.49,2684.37,1858.52,5522800.76,120.44,-90.4,-1029.91,-11600.01,528.13,8664.78,-3452.83,121.17,52939044.17,-3331.66,52935712.51
4676,47371145.48,2965.48,1867.15,5581708.92,461.07,-90.37,-997.39,-11467.04,509.24,8608.82,-3509.31,121.44,52954711.37,-3387.87,52951323.5
4701,47285009.06,2854.74,1870.23,5584655.68,201.77,-85.78,-994.23,-11393.83,494.71,8622.35,-3634.52,122.86,52871234.7,-3511.65,52867723.05
4726,47481097.38,2642.01,1869.55,5604418.68,426.8,-88.23,-999.07,-11349.93,517.18,8635.16,-3661.39,126.82,53087169.54,-3534.57,53083634.97
4751,47298386.5,3146.32,1828.55,5543424.09,217.27,-111.92,-989.7,-11485.64,502.69,8660.57,-3559.46,122.31,52843578.75,-3437.15,52840141.59
4776,47506059.66,2603.7,1850.58,5509139.15,147.41,-89.26,-994.81,-11446.58,509.92,8603.17,-3524.37,123.76,53016382.94,-3400.61,53012982.34
4801,47638471.8,2769.24,1851.56,5570456.85,453.1,-94.17,-979.47,-11548.45,520.26,8661.91,-3468.78,124.12,53210562.63,-3344.66,53207217.97
4826,47359349.47,2726.79,1813.91,5579359.48,376.18,-86.24,-960.39,-11615.45,519.91,8646.8,-3430.65,125.07,52940130.48,-3305.58,52936824.9
4851,47469029.47,2829.07,1841.67,5613839.83,511.33,-94.45,-994.02,-11621.2,516.24,8656.9,-3403.66,124.92,53084514.83,-3278.74,53081236.09
4876,47313201.64,2975.85,1823.68,5602008.85,103.27,-101.79,-971.79,-11591.92,514.51,8625.22,-3413.45,124.37,52916587.55,-3289.08,52913298.47
4901,47399800.95,2946.56,1843.3,5571399.42,291.14,-95.72,-994.6,-11346.25,513.28,8499.54,-3551.0,125.12,52972857.62,-3425.88,52969431.75
4926,47310268.7,2864.25,1838.71,5614191.73,570.93,-81.3,-977.24,-11392.27,517.25,8517.69,-3536.8,126.9,52926318.46,-3409.9,52922908.55
4951,47334743.05,3054.28,1874.44,5604486.94,307.97,-89.08,-979.08,-11604.44,510.02,8631.1,-3439.55,123.01,52940935.19,-3316.54,52937618.65
4976,47648685.76,2617.24,1846.31,5663862.42,285.84,-105.07,-989.93,-11672.88,522.68,8645.59,-3345.58,125.06,53313697.96,-3220.52,53310477.44
5001,47565619.41,2755.08,1891.63,5596793.88,195.49,-95.9,-987.24,-11686.66,497.23,8685.11,-3385.36,124.41,53163668.02,-3260.95,53160407.07

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,47361407.56,2704.55,1780.49,5573802.65,249.28,-62.34,-976.04,-11825.21,488.83,8798.68,-3216.54,121.39,52936368.45,-3095.14,52933273.31
2526,47131624.63,3053.13,1774.31,5526781.63,291.4,-72.09,-963.09,-11867.09,479.85,8771.67,-3161.52,122.13,52659874.35,-3039.39,52656834.96
2551,47448858.65,2784.8,1803.23,5573295.59,152.7,-74.65,-938.96,-11895.14,505.86,8783.53,-3164.14,122.77,53023275.62,-3041.37,53020234.25
2576,47365211.31,2821.43,1778.18,5588233.34,214.32,-52.23,-951.82,-11808.44,518.98,8774.61,-3245.12,124.56,52954739.68,-3120.56,52951619.11
2601,47141241.96,3099.43,1757.52,5465394.46,119.88,-71.67,-944.98,-11805.94,488.85,8762.53,-3253.58,121.08,52608042.04,-3132.5,52604909.54
2626,47306854.48,2857.39,1775.01,5475249.02,100.48,-60.37,-985.99,-11979.23,509.37,8817.4,-3087.94,121.06,52783137.56,-2966.89,52780170.68
2651,47192781.21,2991.27,1794.86,5585429.44,346.89,-95.45,-962.45,-11989.28,505.21,8762.07,-3056.88,120.87,52779563.76,-2936.02,52776627.74
2676,47321696.16,2839.19,1801.39,5535912.66,110.89,-72.28,-977.1,-11762.09,503.94,8776.99,-3271.29,123.28,52858829.75,-3148.0,52855681.75
2701,47229630.98,2750.34,1807.4,5455875.24,159.38,-49.01,-975.21,-11745.16,511.22,8756.71,-3255.91,121.82,52686721.88,-3134.09,52683587.79
2726,47170816.3,3081.09,1798.62,5491349.46,156.27,-69.83,-965.99,-11881.11,515.19,8822.56,-3181.28,122.98,52663622.56,-3058.3,52660564.26
2751,47074784.43,2908.39,1807.08,5485773.78,293.15,-78.91,-967.04,-11693.69,497.7,8702.47,-3278.31,123.18,52562027.37,-3155.12,52558872.24
2776,47090891.77,2987.28,1793.51,5544922.66,918.7,-85.45,-966.06,-11861.11,510.75,8762.0,-3200.06,124.54,52637874.06,-3075.52,52634798.54
2801,46976105.16,3184.39,1792.99,5539832.52,1146.04,-69.31,-963.01,-11759.67,496.62,8723.78,-3249.7,122.85,52518489.51,-3126.85,52515362.66
2826,47168270.68,2906.61,1798.02,5507640.65,853.06,-88.93,-967.19,-11821.81,514.72,8703.88,-3163.89,122.55,52677809.69,-3041.35,52674768.35
2851,46947389.39,2923.18,1820.14,5507330.81,465.56,-77.99,-979.55,-12027.56,506.37,8703.28,-2963.05,119.77,52456053.64,-2843.29,52453210.35
2876,47266475.33,2746.48,1800.3,5607165.97,529.81,-69.57,-980.92,-11857.72,489.78,8703.53,-3110.87,123.2,52875002.99,-2987.67,52872015.32
2901,47273076.74,2957.95,1794.45,5580962.35,699.05,-101.11,-956.8,-11883.44,499.29,8663.92,-3068.7,124.98,52855712.41,-2943.72,52852768.69
2926,47231481.56,2773.75,1786.25,5526614.25,714.65,-81.76,-966.0,-12022.43,490.13,8760.96,-3049.0,122.11,52759551.35,-2926.89,52756624.47
2951,47215183.48,2878.54,1790.43,5543142.41,812.23,-103.79,-954.82,-11879.71,499.1,8845.17,-3227.09,124.0,52760213.05,-3103.1,52757109.95
2976,47151342.33,2890.31,1793.76,5536879.33,537.09,-89.07,-934.99,-11762.12,490.94,8714.77,-3235.96,124.34,52689862.34,-3111.62,52686750.71
3001,47494055.68,2728.04,1807.45,5609753.63,548.26,-83.36,-914.73,-11892.4,492.35,8747.46,-3170.88,122.94,53105242.38,-3047.94,53102194.44
3026,47356314.74,2747.43,1801.52,5592149.65,386.63,-63.95,-963.55,-11720.13,496.07,8735.13,-3270.93,123.92,52949883.56,-3147.01,52946736.55
3051,47398450.64,2870.88,1775.58,5490034.12,119.35,-72.38,-964.36,-11676.08,491.37,8705.29,-3301.35,124.87,52889734.42,-3176.49,52886557.93
3076,47258906.88,2838.23,1777.39,5495101.06,158.6,-89.24,-928.77,-11592.3,513.67,8705.84,-3409.71,127.44,52755391.37,-3282.27,52752109.1
3101,47387167.84,2756.02,1777.23,5517081.19,112.03,-81.55,-943.82,-11538.71,501.36,8677.99,-3436.11,126.16,52905509.58,-3309.95,52902199.64
3126,47622902.42,2558.02,1772.52,5572972.65,113.25,-87.33,-944.99,-11470.89,490.93,8674.9,-3511.92,126.17,53196981.46,-3385.74,53193595.72
3151,47478846.58,2516.72,1769.14,5565912.76,155.6,-89.32,-954.92,-11624.05,492.57,8672.86,-3364.94,125.82,53045697.93,-3239.12,53042458.82
3176,47381191.44,2407.19,1794.43,5535551.97,99.58,-93.95,-936.81,-11439.01,484.14,8691.41,-3537.3,127.98,52917750.38,-3409.32,52914341.06
3201,47676115.96,2563.93,1786.31,5532174.5,94.61,-78.46,-929.44,-11395.0,503.27,8652.59,-3554.82,128.12,53209488.26,-3426.7,53206061.56
3226,47596598.77,2568.7,1782.57,5539667.51,119.79,-108.6,-969.97,-11599.24,502.22,8731.11,-3412.72,127.43,53137292.87,-3285.3,53134007.57
3251,47429627.66,2715.12,1775.95,5507782.43,90.13,-89.65,-933.91,-11504.87,482.76,8610.0,-3448.86,127.88,52938555.63,-3320.98,52935234.65
3276,47439930.72,2715.53,1784.34,5515971.63,163.03,-78.99,-952.15,-11643.51,503.4,8726.28,-3391.51,125.56,52957120.28,-3265.95,52953854.33
3301,47104704.79,3281.96,1804.32,5474714.54,1001.87,-102.08,-947.32,-11216.06,482.74,8688.42,-3711.16,130.55,52582413.16,-3580.6,52578832.56
3326,47595921.92,2669.27,1809.49,5509670.13,112.68,-83.39,-937.88,-11331.18,508.23,8686.9,-3604.04,130.54,53107026.17,-3473.5,53103552.67
3351,47186802.59,2610.11,1785.08,5525946.12,540.2,-94.8,-943.33,-11177.49,509.51,8683.11,-3737.29,127.57,52714661.1,-3609.72,52711051.38
3376,47301858.89,2849.0,1802.94,5526746.23,1024.23,-85.65,-960.97,-11454.07,508.9,8703.91,-3485.92,127.84,52830993.4,-3358.08,52827635.32
3401,47406612.33,2553.84,1795.13,5505871.26,230.82,-65.94,-948.22,-11495.06,482.03,8685.84,-3476.85,126.02,52913722.02,-3350.83,52910371.19
3426,47087901.07,3214.73,1801.21,5492328.75,1138.82,-101.29,-934.4,-11497.02,491.08,8657.19,-3469.77,127.34,52583000.14,-3342.43,52579657.71
3451,47343832.88,2730.4,1779.21,5530561.92,578.05,-99.99,-933.65,-11370.68,496.65,8736.27,-3605.04,127.11,52876311.05,-3477.93,52872833.12
3476,47278382.26,2723.16,1781.76,5534392.33,1225.52,-84.99,-917.55,-11486.41,509.64,8757.35,-3566.93,126.6,52815283.06,-3440.33,52811842.72
3501,47464474.14,2680.87,1773.04,5641386.26,1077.35,-93.93,-947.81,-11468.75,507.5,8652.52,-3481.19,124.54,53108041.19,-3356.64,53104684.55
3526,47186952.9,2730.92,1768.39,5623624.81,1167.58,-77.28,-953.98,-11563.35,508.36,8746.92,-3460.94,120.63,52812905.28,-3340.3,52809564.98
3551,47570424.84,2738.9,1753.77,5622724.05,1039.34,-75.55,-984.11,-11495.04,507.77,8760.42,-3506.22,121.69,53195394.38,-3384.53,53192009.86
3576,47475565.67,2738.97,1803.21,5630731.38,682.24,-88.03,-964.19,-11683.0,496.82,8786.32,-3393.67,124.44,53108069.4,-3269.22,53104800.18
3601,47517584.11,2604.01,1790.5,5641199.17,1073.12,-75.9,-960.19,-11664.24,485.04,8774.24,-3390.19,123.41,53160809.86,-3266.79,53157543.07
3626,47508115.65,2821.77,1778.09,5608096.16,840.76,-76.29,-980.29,-11630.74,512.64,8834.51,-3479.01,118.73,53118312.27,-3360.28,53114951.99
3651,47249087.56,2992.77,1787.51,5586008.58,1222.79,-102.33,-983.44,-11677.8,487.06,8785.3,-3378.54,119.4,52837607.99,-3259.14,52834348.85
3676,47321787.96,2763.17,1828.82,5593975.54,971.2,-113.08,-946.05,-11725.88,518.46,8841.62,-3409.37,120.96,52917901.75,-3288.41,52914613.34
3701,47019563.53,2772.32,1810.23,5545581.53,589.67,-97.14,-940.54,-11618.41,474.51,8755.22,-3448.35,121.66,52566890.93,-3326.69,52563564.24
3726,47112198.43,2926.06,1798.3,5587273.41,716.88,-93.93,-954.46,-11622.62,488.26,8779.65,-3433.99,120.15,52701509.98,-3313.85,52698196.14
3751,47495380.17,2803.62,1808.72,5516026.72,114.31,-86.23,-979.6,-11473.54,473.55,8796.71,-3567.52,122.3,53012864.43,-3445.22,53009419.22
3776,47607155.91,2507.3,1828.83,5578775.54,118.63,-81.79,-994.66,-11593.3,480.48,8799.16,-3444.33,121.32,53186996.09,-3323.01,53183673.09
3801,47454121.55,2603.63,1787.35,5551722.37,148.54,-78.52,-983.06,-11491.05,494.41,8837.31,-3568.99,121.9,53007162.51,-3447.09,53003715.42
3826,47606673.39,2575.05,1780.27,5549351.65,146.91,-82.14,-985.49,-11497.59,474.66,8727.38,-3518.06,121.37,53157164.08,-3396.69,53153767.39
3851,47358930.52,2724.63,1807.49,5518345.18,527.97,-85.02,-946.83,-11525.23,497.95,8793.61,-3529.26,126.92,52879070.28,-3402.34,52875667.94
3876,47228663.92,3050.68,1821.02,5508761.17,347.86,-96.41,-938.16,-11824.91,488.42,8825.11,-3301.1,122.4,52739098.7,-3178.7,52735920.0
3901,47218583.11,2760.93,1790.3,5520665.81,703.31,-97.0,-912.49,-11787.1,499.41,8827.98,-3361.42,125.64,52741034.25,-3235.78,52737798.47
3926,47398930.28,2850.04,1811.63,5521924.97,201.47,-84.19,-937.19,-11741.58,489.5,8714.38,-3275.07,123.87,52922159.29,-3151.2,52919008.09
3951,47697680.05,2597.57,1808.3,5629390.05,103.21,-93.39,-984.79,-11754.45,499.41,8886.93,-3383.47,121.89,53328132.89,-3261.58,53324871.31
3976,47459532.09,2844.84,1831.46,5574073.77,202.94,-97.71,-952.88,-11770.97,488.53,8830.76,-3349.72,124.83,53034982.82,-3224.89,53031757.94
4001,47349476.6,2559.1,1830.73,5543571.5,255.77,-84.74,-974.76,-11672.92,494.37,8786.96,-3385.11,124.37,52894242.61,-3260.74,52890981.87
4026,47138120.54,2735.27,1798.99,5537168.62,520.39,-80.71,-992.43,-11690.86,476.42,8807.56,-3351.18,121.84,52676863.8,-3229.34,52673634.46
4051,47158073.08,2840.15,1792.19,5508665.68,358.43,-83.67,-966.7,-11613.87,510.63,8802.26,-3460.34,121.04,52668378.18,-3339.3,52665038.87
4076,47173229.8,2855.78,1791.83,5530675.65,633.05,-90.16,-948.48,-11638.08,493.05,8783.57,-3419.4,121.57,52705786.02,-3297.83,52702488.19
4101,47128423.04,2667.71,1804.19,5566449.1,508.43,-90.19,-988.94,-11695.51,507.86,8824.93,-3415.42,121.63,52696410.62,-3293.78,52693116.84
4126,47399462.34,2720.57,1795.52,5547276.46,123.81,-74.88,-972.62,-11575.75,492.94,8797.86,-3492.98,121.95,52948046.25,-3371.03,52944675.22
4151,47161406.76,2855.62,1800.4,5471800.72,115.77,-130.59,-971.01,-11625.28,509.48,8830.48,-3485.18,126.48,52634592.35,-3358.69,52631233.66
4176,47446078.55,2716.54,1818.34,5611185.8,137.99,-129.55,-935.23,-11558.5,506.0,8871.42,-3545.85,125.35,53058691.36,-3420.5,53055270.86
4201,47237721.37,2845.8,1760.46,5591521.48,115.61,-107.78,-943.93,-11538.76,500.6,8827.2,-3554.66,127.51,52830702.03,-3427.15,52827274.88
4226,47330718.87,2785.11,1788.54,5596695.3,208.66,-110.26,-950.66,-11654.96,500.74,8733.62,-3389.9,125.05,52928714.97,-3264.85,52925450.12
4251,47223438.9,2890.42,1817.29,5530325.5,1240.1,-111.11,-950.42,-11688.68,490.11,8803.42,-3387.62,125.12,52756255.53,-3262.5,52752993.03
4276,47459538.02,2968.85,1779.45,5581178.23,454.86,-107.8,-954.68,-11639.37,506.5,8810.4,-3418.51,123.65,53042534.46,-3294.86,53039239.6
4301,47287318.29,2954.48,1805.68,5559124.1,357.1,-101.67,-946.39,-11606.76,479.9,8722.27,-3384.14,125.04,52848107.0,-3259.1,52844847.9
4326,47369745.73,3204.73,1810.46,5550903.67,148.03,-102.26,-977.51,-11574.57,493.25,8688.46,-3396.49,124.34,52922339.99,-3272.14,52919067.85
4351,47168461.74,3073.69,1781.73,5515332.94,113.48,-122.75,-933.53,-11547.19,486.83,8668.76,-3402.27,124.4,52685315.71,-3277.87,52682037.84
4376,47379080.27,2933.57,1842.92,5521135.4,139.79,-115.64,-935.59,-11503.48,517.97,8704.79,-3432.85,125.75,52901800.01,-3307.1,52898492.91
4401,47167935.46,3045.55,1797.74,5529042.58,212.1,-99.07,-957.23,-11455.76,508.99,8704.15,-3510.67,126.75,52698734.51,-3383.92,52695350.59
4426,47345853.26,3080.59,1798.13,5532756.01,296.52,-86.26,-982.25,-11487.68,479.7,8780.32,-3530.96,124.69,52880488.34,-3406.27,52877082.08
4451,47199632.45,3097.86,1797.7,5540887.57,133.31,-91.06,-989.39,-11490.88,482.59,8682.83,-3465.99,122.0,52742142.98,-3343.99,52738798.99
4476,47303532.93,2833.38,1791.73,5555188.45,516.03,-85.74,-975.46,-11535.02,480.88,8774.77,-3476.3,125.61,52860521.96,-3350.69,52857171.26
4501,47438016.4,2804.45,1782.51,5581510.81,276.56,-95.52,-959.18,-11392.32,483.82,8810.76,-3661.1,125.33,53021238.29,-3535.78,53017702.51
4526,47150785.09,3029.84,1842.96,5560075.73,727.32,-93.59,-964.22,-11483.32,512.44,8814.27,-3561.71,124.18,52713246.52,-3437.53,52709808.99
4551,47235563.02,2891.55,1816.48,5497793.48,166.36,-86.5,-991.28,-11557.66,490.73,8829.4,-3497.61,121.17,52734915.57,-3376.44,52731539.14
4576,47072473.82,3118.45,1819.04,5498081.84,553.89,-111.9,-969.06,-11625.6,502.26,8784.05,-3434.57,122.02,52572626.78,-3312.55,52569314.24
4601,47086453.66,3256.42,1810.53,5507335.77,688.62,-101.78,-986.54,-11493.94,502.86,8814.55,-3546.08,121.88,52596280.14,-3424.2,52592855.94
4626,47286881.06,3051.67,1799.56,5553985.76,603.54,-91.74,-936.17,-11582.67,488.4,8824.63,-3501.62,125.14,52843024.05,-3376.49,52839647.56
4651,47415094.86,2669.41,1818.79,5522800.76,120.44,-90.4,-996.33,-11615.39,511.97,8813.72,-3460.84,122.66,52939127.82,-3338.19,52935789.64
4676,47371131.97,2946.07,1824.44,5581708.92,461.07,-90.37,-956.77,-11491.04,493.83,8750.2,-3513.41,123.36,52954778.32,-3390.04,52951388.28
4701,47284998.84,2837.79,1827.68,5584655.68,201.77,-85.78,-958.69,-11406.99,478.65,8761.01,-3638.87,124.4,52871309.97,-3514.48,52867795.5
4726,47481085.09,2630.2,1826.33,5604418.68,426.8,-88.23,-966.35,-11361.6,501.5,8776.08,-3668.87,128.02,53087248.5,-3540.85,53083707.65
4751,47298374.19,3130.27,1781.46,5543424.09,217.27,-111.92,-955.89,-11503.46,487.75,8801.66,-3561.5,123.89,52843645.43,-3437.61,52840207.82
4776,47506054.35,2588.72,1813.45,5509139.15,147.41,-89.26,-958.93,-11454.95,488.95,8740.22,-3533.94,125.57,53016469.11,-3408.37,53013060.74
4801,47638459.4,2755.0,1811.76,5570456.85,453.1,-94.17,-950.72,-11556.7,505.17,8802.29,-3477.72,125.57,53210641.97,-3352.15,53207289.83
4826,47359335.9,2711.57,1770.63,5579359.48,376.18,-86.24,-928.4,-11623.99,504.27,8793.45,-3441.19,126.27,52940212.86,-3314.92,52936897.94
4851,47469018.38,2817.75,1792.89,5613839.83,511.33,-94.45,-954.71,-11650.79,499.12,8797.62,-3398.63,126.64,53084576.98,-3272.0,53081304.98
4876,47313189.27,2962.12,1776.37,5602008.85,103.27,-101.79,-934.54,-11603.05,500.63,8764.37,-3422.19,125.67,52916665.51,-3296.52,52913369.0
4901,47399787.98,2928.39,1800.27,5571399.42,291.14,-95.72,-959.81,-11367.32,495.94,8645.27,-3552.77,126.79,52972925.57,-3425.98,52969499.59
4926,47310260.21,2848.24,1798.41,5614191.73,570.93,-81.3,-948.2,-11401.48,500.22,8663.41,-3547.43,127.75,52926402.17,-3419.68,52922982.48
4951,47334732.09,3040.09,1832.51,5604486.94,307.97,-89.08,-945.3,-11615.98,492.53,8772.89,-3451.83,124.45,52941014.66,-3327.38,52937687.28
4976,47648675.04,2604.54,1803.55,5663862.42,285.84,-105.07,-955.8,-11681.72,503.83,8785.58,-3358.55,126.49,53313778.2,-3232.06,53310546.15
5001,47565606.05,2742.0,1843.13,5596793.88,195.49,-95.9,-948.91,-11695.63,483.25,8824.78,-3396.69,126.0,53163748.14,-3270.7,53160477.44

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,7.84,15.3,40.11,0.0,0.0,0.0,-0.71,35.25,21.26,-139.65,-32.86,3.24,-20.6,-29.62,-50.22
2526,9.43,18.04,50.34,0.0,0.0,0.0,-1.12,40.93,16.84,-143.89,-34.67,3.26,-9.43,-31.41,-40.85
2551,10.07,12.81,51.5,0.0,0.0,0.0,-2.39,38.7,18.14,-142.82,-34.83,3.25,-14.0,-31.58,-45.58
2576,11.07,14.38,42.68,0.0,0.0,0.0,-1.4,37.34,15.22,-139.69,-32.38,3.26,-20.4,-29.12,-49.52
2601,12.98,13.96,47.41,0.0,0.0,0.0,-0.98,39.62,17.47,-142.89,-34.99,3.23,-12.42,-31.75,-44.18
2626,13.39,14.54,42.44,0.0,0.0,0.0,-0.13,38.24,16.64,-141.76,-34.37,3.27,-16.63,-31.09,-47.73
2651,11.38,14.22,37.8,0.0,0.0,0.0,-1.15,35.18,17.84,-139.89,-32.53,3.27,-24.61,-29.27,-53.88
2676,8.61,17.74,49.54,0.0,0.0,0.0,-0.35,38.14,18.1,-143.19,-33.53,3.28,-11.41,-30.25,-41.66
2701,13.49,13.2,49.74,0.0,0.0,0.0,-1.33,41.82,15.36,-144.77,-34.38,3.26,-12.49,-31.12,-43.61
2726,8.09,17.41,40.83,0.0,0.0,0.0,-1.29,32.85,18.49,-136.27,-32.31,3.29,-19.89,-29.02,-48.91
2751,9.86,19.15,44.61,0.0,0.0,0.0,-0.67,36.5,16.13,-141.28,-33.49,3.28,-15.69,-30.21,-45.9
2776,10.04,12.27,40.45,0.0,0.0,0.0,-0.22,37.19,15.87,-141.41,-33.61,3.25,-25.82,-30.36,-56.17
