GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3001,48642340.34,3154.73,1792.99,6841478.55,118.48,-90.74,-506.01,-11431.11,502.57,8662.66,-3545.04,119.15,55486022.47,-3425.89,55482596.58
3026,48741585.59,2980.43,1786.86,6863295.53,131.3,-105.98,-511.8,-11436.03,498.5,8629.23,-3530.3,120.06,55606853.63,-3410.24,55603443.39
3051,48913337.59,3046.15,1807.08,6812056.63,434.95,-91.71,-470.4,-11632.23,499.02,8664.76,-3339.53,118.24,55727651.83,-3221.29,55724430.55
3076,48869677.65,2972.5,1855.76,6818893.97,172.9,-107.36,-512.91,-11635.33,492.1,8620.28,-3321.26,116.92,55690429.57,-3204.34,55687225.22
3101,48882091.54,3111.37,1856.34,6829368.77,298.37,-100.04,-476.59,-11774.92,490.47,8634.26,-3206.03,116.45,55713499.55,-3089.58,55710409.97
3126,48745652.96,3204.08,1760.1,6779350.9,225.79,-74.73,-486.0,-11704.62,476.34,8705.94,-3302.63,116.76,55527110.76,-3185.87,55523924.89
3151,48979294.72,3070.63,1829.24,6777642.83,163.52,-90.56,-482.93,-11855.89,489.17,8737.6,-3236.74,116.51,55758798.32,-3120.23,55755678.09
3176,48778435.76,3257.02,1806.61,6772439.0,110.91,-110.98,-500.46,-11811.27,514.51,8655.45,-3200.89,115.6,55552796.55,-3085.29,55549711.26
3201,48908583.88,2923.51,1803.24,6799072.2,115.35,-96.25,-487.11,-11676.76,526.22,8650.58,-3307.19,114.51,55709414.87,-3192.69,55706222.18
3226,48745866.88,3139.31,1806.26,6750508.52,202.8,-104.88,-483.76,-11732.91,499.72,8658.58,-3275.26,116.88,55498360.52,-3158.38,55495202.14
3251,49028611.04,2943.84,1816.14,6808135.12,127.96,-96.61,-474.39,-11820.29,490.22,8695.06,-3214.44,117.32,55838428.1,-3097.13,55835330.97
3276,48973583.96,2936.9,1823.76,6771791.05,114.04,-114.34,-461.56,-11595.34,518.09,8656.34,-3378.98,120.18,55747252.9,-3258.8,55743994.1
3301,48890673.01,3050.72,1786.07,6772956.2,125.46,-115.24,-489.77,-11675.59,491.7,8614.47,-3308.66,118.54,55665417.02,-3190.12,55662226.9
3326,48803214.27,2948.41,1828.17,6776779.75,114.32,-111.2,-482.51,-11614.57,497.38,8589.92,-3343.2,121.25,55581763.95,-3221.95,55578542.0
3351,49159718.23,2691.31,1811.98,6823370.16,136.6,-95.21,-428.35,-11751.75,494.06,8655.82,-3269.53,120.45,55984602.84,-3149.08,55981453.76
3376,48990453.72,2805.57,1819.57,6845059.83,137.98,-123.5,-496.93,-11715.29,508.25,8739.66,-3335.96,121.99,55837188.87,-3213.97,55833974.9
3401,49051525.57,2987.43,1818.44,6840430.77,340.42,-100.67,-472.7,-11736.99,511.97,8675.78,-3319.06,118.26,55893980.01,-3200.8,55890779.21
3426,48967614.77,2801.74,1790.26,6826785.5,108.03,-89.17,-493.66,-11749.64,518.91,8672.51,-3248.52,118.58,55795959.26,-3129.94,55792829.32
3451,48995961.9,3068.84,1801.53,6827502.12,137.24,-110.11,-420.41,-11863.34,510.58,8722.31,-3228.63,120.99,55825310.66,-3107.64,55822203.02
3476,48947323.63,2760.02,1799.64,6821612.51,136.69,-94.83,-439.54,-11697.58,500.13,8665.37,-3315.8,119.69,55770566.05,-3196.11,55767369.95
3501,48934026.34,2799.55,1773.79,6802553.19,116.08,-118.54,-472.07,-11881.45,513.38,8673.4,-3173.21,119.53,55737983.66,-3053.67,55734929.98
3526,48908654.62,2930.4,1768.58,6787402.07,138.09,-89.79,-458.25,-11744.62,492.68,8639.52,-3239.28,119.29,55697733.31,-3119.99,55694613.31
3551,48791734.99,2966.66,1819.53,6767865.84,140.82,-113.82,-442.51,-11777.13,506.54,8662.15,-3281.79,119.07,55561363.06,-3162.72,55558200.34
3576,48818848.14,3232.62,1782.55,6726741.71,136.45,-107.21,-422.06,-11825.21,490.12,8666.3,-3195.99,116.69,55547543.4,-3079.3,55544464.1
3601,49041252.83,2983.94,1805.19,6823449.84,140.18,-104.43,-468.3,-11821.38,498.52,8662.97,-3225.25,119.94,55866399.36,-3105.31,55863294.05
3626,48680066.13,3290.88,1816.91,6748601.55,132.98,-97.09,-493.26,-11830.64,499.42,8641.4,-3187.81,118.34,55430628.28,-3069.48,55427558.81
3651,48815958.81,2971.23,1839.34,6750218.1,115.15,-108.57,-461.36,-11851.24,509.1,8694.21,-3225.16,118.09,55567884.76,-3107.07,55564777.69
3676,48699410.37,2812.03,1800.97,6801065.78,129.99,-89.28,-434.0,-11769.31,501.69,8618.3,-3264.25,119.75,55502046.52,-3144.5,55498902.02
3701,48764277.2,2922.77,1839.13,6769822.13,149.59,-118.42,-449.65,-11613.6,521.57,8604.8,-3374.93,120.55,55535955.53,-3254.38,55532701.15
3726,48695938.04,2919.72,1797.0,6751004.68,128.19,-99.09,-424.81,-11767.82,501.46,8639.88,-3241.69,118.95,55448637.23,-3122.73,55445514.5
3751,48517757.55,3064.76,1789.89,6714961.47,117.44,-91.88,-459.85,-11862.69,503.78,8688.58,-3226.93,120.22,55234469.07,-3106.72,55231362.36
3776,48556420.15,2969.33,1802.07,6727167.47,127.81,-108.19,-481.27,-11644.72,507.59,8639.97,-3343.27,121.38,55285400.2,-3221.89,55282178.31
3801,48644234.69,2929.85,1818.96,6754073.12,138.09,-105.49,-470.34,-11816.02,502.57,8654.41,-3225.16,120.72,55399959.86,-3104.43,55396855.43
3826,48745970.22,2905.95,1848.82,6766516.46,138.97,-96.6,-484.59,-11695.36,507.93,8588.12,-3272.88,119.88,55514199.91,-3153.01,55511046.91
3851,48680117.8,2992.27,1787.47,6736866.25,111.56,-82.24,-468.04,-11774.68,505.59,8606.91,-3247.69,120.72,55418662.89,-3126.98,55415535.92
3876,48802777.97,3040.68,1806.79,6748888.01,117.28,-116.15,-482.97,-11519.7,503.66,8568.46,-3393.76,122.41,55553584.03,-3271.34,55550312.69
3901,48742076.2,2995.33,1796.08,6736898.1,121.23,-97.57,-463.94,-11811.82,506.47,8674.03,-3227.86,119.31,55480694.11,-3108.55,55477585.56
3926,48947787.12,3023.04,1795.38,6818559.33,166.47,-75.07,-501.17,-11770.41,519.9,8649.31,-3240.47,118.44,55768153.91,-3122.03,55765031.88
3951,48945819.23,3033.97,1767.68,6798673.21,127.13,-75.58,-449.77,-11688.39,488.43,8623.74,-3297.59,121.42,55746319.66,-3176.18,55743143.48
3976,49058142.66,3176.81,1784.52,6821930.44,136.5,-96.6,-444.84,-11752.63,498.63,8632.57,-3248.69,121.76,55882008.05,-3126.93,55878881.12
4001,49041195.12,3148.06,1806.33,6847422.25,128.89,-96.4,-495.17,-11723.07,500.3,8584.13,-3227.4,120.25,55890470.44,-3107.15,55887363.29
4026,48959317.08,3136.07,1809.29,6843213.1,156.92,-98.05,-403.9,-11785.33,485.01,8630.59,-3197.13,121.9,55804460.78,-3075.23,55801385.56
4051,48957975.27,2912.62,1815.19,6829612.83,136.01,-88.55,-468.96,-11913.16,517.32,8645.03,-3078.4,118.16,55789143.58,-2960.25,55786183.34
4076,49023422.57,2930.87,1811.36,6841894.86,160.3,-105.03,-492.47,-11793.74,493.61,8530.91,-3100.27,117.75,55866853.23,-2982.52,55863870.71
4101,49131130.27,2592.19,1823.02,6882259.07,137.8,-109.68,-449.07,-11912.2,494.73,8600.13,-3088.27,120.37,56014566.26,-2967.9,56011598.37
4126,48830816.57,2923.51,1790.57,6837988.97,119.56,-110.68,-480.43,-11850.71,503.51,8610.17,-3099.24,117.6,55670311.05,-2981.65,55667329.4
4151,49001314.14,2735.66,1802.21,6887839.11,127.96,-108.22,-483.92,-11895.07,495.84,8640.3,-3106.79,119.08,55890468.02,-2987.72,55887480.3
4176,48974555.41,3137.05,1812.32,6871320.33,122.38,-94.62,-469.89,-11765.69,500.35,8657.42,-3228.12,119.49,55847775.07,-3108.63,55844666.44
4201,48907598.61,2912.31,1775.74,6830175.18,284.76,-92.74,-450.41,-11905.13,491.09,8568.51,-3089.77,120.86,55739357.93,-2968.9,55736389.02
4226,48884234.06,2815.32,1776.69,6838037.5,129.57,-79.41,-463.98,-11969.11,493.14,8648.55,-3047.02,115.53,55723622.33,-2931.49,55720690.84
4251,48836291.86,2941.87,1785.17,6864473.33,545.18,-114.24,-462.93,-11858.02,499.65,8640.83,-3157.63,120.15,55702742.71,-3037.48,55699705.23
4276,49005964.55,2965.72,1798.85,6864148.6,192.56,-93.61,-447.83,-12032.14,486.1,8685.3,-3019.29,117.47,55871668.11,-2901.82,55868766.29
4301,48840935.44,3075.45,1826.02,6855946.71,108.77,-110.77,-471.0,-11881.16,484.93,8711.08,-3194.22,118.37,55698625.47,-3075.85,55695549.62
4326,48659984.02,3141.4,1808.23,6830915.07,229.87,-75.75,-479.91,-11901.37,504.7,8725.33,-3125.39,117.39,55492851.61,-3008.0,55489843.61
4351,48689873.64,3176.37,1796.15,6863667.56,179.28,-94.83,-496.4,-11929.82,489.12,8721.78,-3101.88,115.68,55555382.83,-2986.2,55552396.63
4376,48987617.26,2989.58,1770.04,6908036.2,150.92,-93.99,-474.39,-11818.59,472.91,8641.45,-3189.72,118.68,55897291.38,-3071.03,55894220.35
4401,48965207.69,3080.16,1808.51,6860487.73,133.35,-99.38,-469.9,-11745.73,498.74,8653.96,-3223.03,119.73,55827555.13,-3103.3,55824451.83
4426,48823722.39,2975.91,1751.85,6872829.94,129.69,-109.03,-467.76,-11766.63,488.95,8604.1,-3203.22,122.09,55698159.41,-3081.13,55695078.28
4451,49066935.58,2923.21,1807.11,6903665.11,108.14,-80.76,-482.8,-11538.47,499.38,8571.57,-3373.59,122.74,55972408.09,-3250.85,55969157.24
4476,48838442.38,3249.12,1764.13,6876551.11,134.43,-82.3,-454.3,-11544.68,492.89,8528.51,-3340.51,123.2,55717081.3,-3217.31,55713863.99
4501,48953305.47,3012.13,1813.49,6848527.26,155.1,-93.32,-459.61,-11658.37,494.97,8537.51,-3222.97,120.21,55803634.62,-3102.76,55800531.86
4526,48933070.69,3115.42,1807.67,6898875.74,272.06,-98.49,-465.47,-11640.7,500.04,8600.68,-3303.07,123.95,55834037.62,-3179.12,55830858.5
4551,49123893.48,2933.49,1769.9,6954847.01,128.55,-91.92,-419.53,-11615.06,485.27,8602.25,-3314.68,123.45,56080533.44,-3191.23,56077342.21
4576,48995792.13,2810.01,1783.63,6938026.15,135.09,-101.82,-467.85,-11716.85,506.85,8586.66,-3208.34,121.1,55935354.0,-3087.24,55932266.77
4601,48988786.67,3048.94,1818.72,6854631.45,148.35,-104.29,-463.36,-11498.74,504.64,8535.7,-3397.2,122.32,55845408.08,-3274.88,55842133.19
4626,49074712.22,3017.14,1770.86,6880248.25,140.67,-100.14,-457.6,-11545.04,517.8,8589.89,-3385.85,122.15,55956894.04,-3263.7,55953630.34
4651,48964027.17,2756.45,1772.02,6943212.03,115.89,-94.99,-447.23,-11253.66,488.22,8638.97,-3667.89,124.85,55909214.87,-3543.04,55905671.83
4676,49052905.65,2659.98,1800.32,6967366.6,107.96,-104.84,-495.45,-11382.32,493.7,8621.91,-3567.64,122.87,56021973.53,-3444.77,56018528.76
4701,48961783.75,2816.03,1779.55,6931645.78,111.77,-89.11,-507.42,-11396.52,499.65,8594.49,-3533.37,121.15,55895237.96,-3412.21,55891825.74
4726,48935001.93,2778.27,1789.35,6882316.48,139.72,-108.65,-486.74,-11462.89,516.08,8611.87,-3478.29,121.46,55819095.41,-3356.83,55815738.57
4751,48849270.57,2914.61,1804.98,6883845.64,117.65,-111.98,-452.54,-11366.75,497.73,8573.12,-3561.71,125.15,55735093.03,-3436.56,55731656.47
4776,49029241.6,2951.52,1808.9,6866875.31,131.88,-107.86,-450.61,-11587.58,504.91,8634.11,-3385.39,123.89,55898002.18,-3261.5,55894740.68
4801,48744668.73,2894.73,1801.42,6825451.82,151.91,-101.35,-488.98,-11404.56,502.03,8625.33,-3572.16,122.98,55572101.07,-3449.18,55568651.89
4826,49176087.75,2599.31,1777.16,6901198.64,116.06,-112.88,-466.01,-11657.46,507.59,8716.04,-3355.77,121.8,56078766.2,-3233.97,56075532.23
4851,49037462.9,2751.32,1813.18,6936570.74,146.66,-96.99,-503.04,-11581.02,488.13,8688.19,-3379.72,120.11,55975740.08,-3259.61,55972480.47
4876,49137554.31,2958.5,1788.54,6868972.31,172.65,-83.9,-441.47,-11550.1,500.52,8556.58,-3355.75,120.84,56008427.95,-3234.92,56005193.03
4901,48971485.92,2938.99,1798.05,6776600.97,109.97,-100.61,-454.9,-11710.46,494.65,8694.56,-3329.7,124.95,55749857.14,-3204.75,55746652.39
4926,49209705.13,2771.12,1801.56,6880246.04,128.84,-76.48,-433.02,-11591.87,502.0,8650.44,-3384.69,124.98,56091703.73,-3259.71,56088444.02
4951,49047711.73,2773.93,1810.33,6770791.86,107.55,-98.5,-433.77,-11730.01,499.94,8654.12,-3248.53,122.99,55820087.19,-3125.54,55816961.65
4976,49211888.12,2683.44,1806.84,6813752.15,134.04,-90.75,-475.92,-11583.67,506.9,8656.22,-3365.94,122.81,56027277.37,-3243.13,56024034.24
5001,49007899.58,2663.7,1799.41,6863416.86,122.34,-80.99,-433.77,-11622.25,510.53,8685.02,-3366.05,123.18,55872960.42,-3242.86,55869717.56

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2501,48640826.92,3369.17,1803.55,6846468.28,133.15,-86.51,-948.67,-11433.19,504.44,8626.33,-3414.82,124.03,55489263.47,-3290.79,55485972.69
2526,48692437.3,3140.47,1803.98,6816777.82,201.98,-82.46,-958.29,-11427.36,506.47,8619.96,-3415.15,124.58,55511019.86,-3290.57,55507729.29
2551,48613905.2,3507.5,1789.02,6780577.15,129.6,-96.68,-951.4,-11478.86,499.9,8585.37,-3358.38,123.53,55396466.79,-3234.85,55393231.94
2576,48797197.03,3148.26,1812.62,6856459.11,223.76,-82.24,-979.08,-11423.4,492.5,8682.77,-3458.12,124.85,55655531.32,-3333.27,55652198.05
2601,48882183.46,2809.28,1800.92,6855617.51,117.47,-88.22,-962.37,-11589.41,507.15,8726.64,-3362.32,124.46,55739122.43,-3237.86,55735884.57
2626,48746847.03,3088.52,1808.71,6811732.02,129.41,-78.27,-950.34,-11588.55,478.8,8667.04,-3300.62,122.21,55560134.38,-3178.4,55556955.97
2651,48603197.63,2960.79,1808.07,6798097.99,115.35,-86.62,-932.15,-11504.28,488.42,8590.82,-3359.26,124.89,55402736.02,-3234.37,55399501.65
2676,48562391.66,3204.59,1791.89,6803779.25,262.57,-90.06,-957.78,-11595.11,503.63,8782.4,-3359.86,121.9,55368073.05,-3237.96,55364835.09
2701,48847114.21,2716.28,1795.67,6898627.1,124.16,-86.78,-985.81,-11576.4,479.98,8655.81,-3332.61,121.53,55746864.23,-3211.07,55743653.15
2726,48545140.04,3052.21,1801.85,6820401.85,144.89,-76.91,-974.75,-11698.12,479.81,8723.23,-3238.35,124.44,55366994.08,-3113.91,55363880.17
2751,48488074.64,3384.98,1825.32,6761709.15,117.94,-90.45,-962.11,-11719.7,500.97,8735.66,-3222.74,122.59,55251576.4,-3100.16,55248476.25
2776,48639548.3,3229.7,1774.88,6744352.11,124.16,-90.34,-984.43,-11358.33,475.37,8693.19,-3531.67,123.64,55385764.62,-3408.03,55382356.59
2801,48610927.38,3266.16,1775.9,6803162.34,144.23,-96.45,-981.45,-11481.28,503.14,8756.05,-3487.73,120.47,55415976.01,-3367.27,55412608.74
2826,48525168.54,3150.13,1798.92,6768345.91,213.77,-83.44,-975.34,-11355.67,483.96,8673.09,-3548.75,123.77,55295419.87,-3424.97,55291994.89
2851,48661749.76,3191.68,1787.54,6854537.29,139.42,-90.38,-973.59,-11366.79,470.8,8714.78,-3564.75,126.49,55518160.52,-3438.26,55514722.25
2876,48458046.44,3324.24,1787.12,6797686.76,124.9,-84.88,-992.75,-11403.91,487.35,8679.24,-3477.6,123.38,55257654.49,-3354.22,55254300.27
2901,48592182.35,3329.32,1810.91,6814007.87,132.46,-79.24,-970.4,-11496.96,511.14,8769.34,-3473.41,122.97,55408196.79,-3350.44,55404846.36
2926,48465883.04,3108.62,1766.69,6808379.9,131.86,-83.95,-983.71,-11529.44,479.12,8726.95,-3419.9,122.94,55275879.08,-3296.96,55272582.12
2951,48516804.99,3104.44,1812.4,6799143.74,185.71,-97.94,-1009.06,-11550.9,477.19,8701.36,-3382.11,119.34,55317571.93,-3262.78,55314309.16
2976,48661549.94,3233.34,1772.78,6808117.5,186.97,-106.65,-991.81,-11650.48,484.63,8705.55,-3315.14,120.01,55471301.76,-3195.13,55468106.63
3001,48641679.04,3144.08,1782.04,6841478.55,118.48,-90.74,-993.58,-11419.48,494.82,8744.27,-3515.82,121.43,55484937.48,-3394.38,55481543.1
3026,48740920.59,2971.01,1775.95,6863295.53,131.3,-105.98,-976.05,-11431.99,490.3,8710.6,-3494.4,122.2,55605781.26,-3372.2,55602409.06
3051,48912684.34,3031.96,1797.52,6812056.63,434.95,-91.71,-989.18,-11630.11,492.32,8744.65,-3301.4,120.33,55726531.38,-3181.07,55723350.3
3076,48869006.12,2961.09,1844.91,6818893.97,172.9,-107.36,-1003.48,-11625.07,485.98,8701.41,-3288.35,119.11,55689330.47,-3169.24,55686161.23
3101,48881447.33,3098.36,1845.8,6829368.77,298.37,-100.04,-983.66,-11757.2,484.07,8714.97,-3181.12,118.66,55712416.76,-3062.46,55709354.3
3126,48744981.33,3193.04,1752.2,6779350.9,225.79,-74.73,-987.6,-11687.15,467.91,8789.97,-3284.13,119.09,55526011.66,-3165.04,55522846.62
3151,48978573.74,3057.46,1818.03,6777642.83,163.52,-90.56,-982.06,-11850.04,483.29,8819.56,-3205.0,118.68,55757635.76,-3086.32,55754549.44
3176,48777741.35,3242.48,1792.63,6772439.0,110.91,-110.98,-987.88,-11809.59,508.1,8739.36,-3168.09,117.96,55551665.38,-3050.13,55548615.25
3201,48907915.18,2909.7,1790.72,6799072.2,115.35,-96.25,-990.95,-11664.89,519.96,8732.1,-3283.08,116.9,55708303.14,-3166.18,55705136.96
3226,48745200.51,3127.25,1796.8,6750508.52,202.8,-104.88,-977.76,-11724.76,492.59,8739.47,-3246.89,119.27,55497260.53,-3127.61,55494132.92
3251,49027951.53,2933.75,1802.6,6808135.12,127.96,-96.61,-986.26,-11808.3,485.44,8775.06,-3187.78,119.84,55837320.3,-3067.94,55834252.36
3276,48972899.29,2924.09,1812.49,6771791.05,114.04,-114.34,-967.26,-11590.37,510.32,8734.6,-3342.45,122.24,55746113.9,-3220.2,55742893.7
3301,48889955.84,3041.14,1775.16,6772956.2,125.46,-115.24,-971.91,-11664.4,485.44,8696.78,-3281.01,120.69,55664284.47,-3160.33,55661124.15
3326,48802537.51,2935.41,1819.55,6776779.75,114.32,-111.2,-951.94,-11590.41,490.51,8672.03,-3324.72,123.36,55580695.54,-3201.36,55577494.18
3351,49159063.72,2679.28,1802.27,6823370.16,136.6,-95.21,-952.75,-11717.65,489.39,8737.88,-3263.61,122.66,55983513.68,-3140.96,55980372.72
3376,48989752.59,2792.53,1806.7,6845059.83,137.98,-123.5,-956.11,-11701.21,502.53,8820.28,-3309.77,124.2,55836091.61,-3185.57,55832906.05
3401,49050837.72,2974.75,1809.98,6840430.77,340.42,-100.67,-958.12,-11729.48,505.29,8755.65,-3283.65,120.47,55892866.3,-3163.18,55889703.12
3426,48966931.84,2790.09,1779.19,6826785.5,108.03,-89.17,-977.33,-11724.62,509.09,8749.75,-3236.93,120.94,55794862.38,-3115.99,55791746.39
3451,48995284.94,3056.34,1792.43,6827502.12,137.24,-110.11,-934.47,-11812.28,503.37,8802.01,-3234.57,123.49,55824221.58,-3111.09,55821110.5
3476,48946670.33,2747.64,1790.22,6821612.51,136.69,-94.83,-954.85,-11647.63,492.1,8750.29,-3326.51,122.07,55769502.46,-3204.44,55766298.03
3501,48933362.63,2787.05,1763.8,6802553.19,116.08,-118.54,-954.44,-11817.07,506.4,8756.92,-3188.46,121.74,55736956.02,-3066.71,55733889.31
3526,48907996.59,2919.44,1761.89,6787402.07,138.09,-89.79,-957.41,-11693.96,485.3,8723.4,-3247.57,121.58,55696685.62,-3125.99,55693559.64
3551,48791071.78,2954.67,1811.05,6767865.84,140.82,-113.82,-955.12,-11715.5,500.8,8745.78,-3295.88,121.33,55560306.31,-3174.55,55557131.76
3576,48818137.14,3219.08,1772.41,6726741.71,136.45,-107.21,-939.94,-11742.98,483.97,8748.31,-3224.67,119.1,55546448.94,-3105.57,55543343.37
3601,49040542.51,2972.96,1796.15,6823449.84,140.18,-104.43,-957.72,-11762.15,491.43,8744.06,-3240.03,122.21,55865312.83,-3117.82,55862195.01
3626,48679395.49,3277.78,1810.58,6748601.55,132.98,-97.09,-970.9,-11772.04,493.49,8724.53,-3201.76,120.65,55429596.37,-3081.12,55426515.25
3651,48815330.36,2956.88,1830.87,6750218.1,115.15,-108.57,-963.6,-11777.58,500.92,8777.29,-3255.47,120.31,55566879.8,-3135.16,55563744.65
3676,48698738.94,2801.32,1788.53,6801065.78,129.99,-89.28,-965.93,-11689.87,493.32,8696.0,-3283.41,121.83,55500968.8,-3161.58,55497807.22
3701,48763627.75,2908.27,1830.01,6769822.13,149.59,-118.42,-952.89,-11556.27,514.89,8691.36,-3391.57,122.93,55534916.43,-3268.64,55531647.79
3726,48695264.3,2907.51,1784.03,6751004.68,128.19,-99.09,-960.85,-11697.84,494.5,8721.82,-3254.16,121.22,55447547.25,-3132.94,55444414.31
3751,48517087.66,3056.23,1780.0,6714961.47,117.44,-91.88,-947.05,-11792.87,497.01,8768.12,-3239.6,122.59,55233436.15,-3117.01,55230319.14
3776,48555742.27,2960.73,1790.47,6727167.47,127.81,-108.19,-946.95,-11579.59,499.53,8721.28,-3361.93,123.88,55284374.82,-3238.05,55281136.77
3801,48643592.62,2920.18,1808.64,6754073.12,138.09,-105.49,-966.38,-11755.18,493.46,8736.08,-3237.69,123.17,55398935.15,-3114.52,55395820.63
3826,48745268.48,2892.58,1838.1,6766516.46,138.97,-96.6,-955.13,-11644.29,502.58,8671.16,-3275.88,122.56,55513132.31,-3153.33,55509978.98
3851,48679425.58,2983.77,1780.87,6736866.25,111.56,-82.24,-935.07,-11732.3,498.57,8690.68,-3245.77,123.18,55417607.69,-3122.59,55414485.1
3876,48802157.17,3030.79,1797.39,6748888.01,117.28,-116.15,-980.31,-11454.5,496.29,8651.65,-3408.96,124.74,55552587.62,-3284.23,55549303.39
3901,48741410.38,2985.34,1785.37,6736898.1,121.23,-97.57,-943.33,-11747.14,499.06,8757.69,-3246.08,121.73,55479669.11,-3124.35,55476544.76
3926,48947108.84,3011.28,1787.3,6818559.33,166.47,-75.07,-977.54,-11709.23,512.29,8735.24,-3257.5,120.88,55767118.9,-3136.62,55763982.28
3951,48945108.45,3023.93,1756.7,6798673.21,127.13,-75.58,-946.58,-11633.83,481.27,8710.23,-3316.28,123.82,55745224.93,-3192.46,55742032.47
3976,49057430.46,3166.16,1775.88,6821930.44,136.5,-96.6,-962.77,-11694.07,493.38,8713.49,-3265.65,124.1,55880892.88,-3141.54,55877751.33
4001,49040485.42,3133.62,1793.5,6847422.25,128.89,-96.4,-954.89,-11702.24,492.0,8666.59,-3212.95,122.51,55889368.74,-3090.44,55886278.3
4026,48958671.4,3124.42,1799.49,6843213.1,156.92,-98.05,-930.03,-11746.16,478.66,8714.41,-3196.43,124.11,55803384.16,-3072.32,55800311.84
4051,48957306.8,2901.55,1800.93,6829612.83,136.01,-88.55,-953.09,-11890.32,512.17,8728.11,-3058.92,120.56,55788066.43,-2938.36,55785128.07
4076,49022760.85,2915.31,1800.99,6841894.86,160.3,-105.03,-987.51,-11761.16,487.28,8616.31,-3086.7,120.16,55865782.18,-2966.54,55862815.64
4101,49130437.58,2580.9,1814.38,6882259.07,137.8,-109.68,-944.11,-11887.84,489.63,8681.99,-3067.12,122.62,56013459.72,-2944.5,56010515.22
