SMILES,aff,d_asp,d_arg,d_p0
CCOCCN1CCc2cc3c(=O)n(Cc4ccc(OC)cc4)cnc3nc21,-5.13,4.646738856445453,8.113726763947623,3.5829958135616047
CNC(=O)c1ccc2c(c1)C(=O)C(C(C)C)=C(CCCC(=O)N1CCN(CCCN3C(=O)c4ccccc4C3=O)CC1)C2=O,,,,
C=CSSC(C)=O,-2.837,12.634454558864027,11.663715574378518,8.983904051135008
NC(Nc1ncccn1)c1cccc(Oc2ncc(C(F)(F)F)cc2Cl)c1,-6.162,3.3697956911361846,7.3854254447526575,3.1161575698285864
CCCCOC(=O)C1=C(C)N=C2C(C(=O)OC)C1C=CC=CN2CCCC,-3.279,6.040126571521494,7.747560325676722,3.0892932848792465
O=C(NC1C=Cc2ncccc2C1)c1ccc2ocnc2c1,-5.28,13.524224118225785,7.279318443370919,8.19588896947732
CN(C(=O)OCc1ccccc1)c1ccc(CC(C(=O)O)N(C)C2CCCN(C(=O)OC(C)(C)C)C2)cc1,,,,
Cc1cn2cc(NC(=O)NS(=O)(=O)c3c(Cl)cccc3Cl)ccc2n1,-6.135,3.54097980790628,7.483039890311957,9.653452750182185
O=C(O)C1CCCN(C(=O)NCc2ccc(Br)s2)C1,-5.443,4.645724378393536,7.39832758128484,2.9531918325770854
CC1CN(Cc2ccccc2CN=C(N)NC(C)(C)C)CCO1,-4.613,8.1636030035763,8.396981600551475,3.224546789860555
CCCCCCCCCCCCC(CC(CCCCCCCCCC)C(NC)C(O)CS)C(C)C,,,,
CC1NCCC1Nc1ncc(-c2cccnc2)cn1,-5.117,12.850851917285484,12.668901254647144,3.060811820416276
CCCCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O,-4.953,3.5943596091654486,7.754668529344112,3.055630540494056
CCCN(CCN(C)C)c1nc(C)nc(NN)c1CC,-3.843,13.667861061629212,12.517942562577925,2.9156457260785302
O=C(c1ccc2c(c1)CCCC2)N1CCCN(S(=O)(=O)c2ccc(NCc3ccccc3)c([N+](=O)[O-])c2)CC1,,,,
OCCCSc1ccc2c(c1)CNCC2,-4.997,12.240113316468928,13.06708395167032,2.806218273762752
CCC(C)(CSC)NCCCO,-3.627,13.888897904441519,11.870799046399531,2.9061939026844024
Cc1ccccc1NC(=O)c1cc(F)ccc1Nc1ncnc2c1ncn2C,-5.853,13.070420421700291,6.650287888505278,7.307884303955557
CCCCOC(=O)C(CCCC)NP(CCC(=O)OCc1ccccc1)Oc1ccccc1,-4.463,3.9588029756480676,7.693751945572459,5.95522585633828
Cc1[nH]cnc1CN1CCC(c2nc3ccccc3n2C2CC2)CC1,-5.443,14.390066747586683,7.847198927005738,6.643754586075557
Cc1ccc(-c2nc3c(-c4cc5ccccc5oc4=O)onc3n2C)cc1C,-7.216,4.481865013585304,8.329109015975238,3.3367867777249427
CC(Cc1ccccc1)N1CCCC(=O)NC1=O,-3.864,5.458680243428808,8.264737140405614,3.7967663873354125
O=C(c1ccccc1)N1CCN2c3ccccc3OCC2C(=Cc2ccccc2)C1,-4.611,3.869569226671103,7.940102833087239,5.537267286306487
CCOC(=O)c1c(CNC(C)COCc2ccccc2)oc2ccccc12,-5.076,4.5226807316015565,7.705748698212263,5.493512264480712
O=C1NC2(CCCCC2c2cccnc2)C(=O)N1c1ccc(F)cc1,-5.717,12.717211958601618,6.82808325959782,8.171754523968522
COCCN1C(=S)NC(=O)C1C(NC(=S)NC(C)C)c1cc(C)n(-c2cccc(Br)c2)c1C,-4.741,5.953839853405531,7.52942587452722,3.7233866304750043
CC1COCCN1S(=O)(=O)NCCCCCBr,-3.972,12.784025578822972,13.10635014029459,3.2635420941057287
CCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)N(C)C(=O)OCC2c3ccccc3-c3ccccc32)CC1,,,,
OC1(CNCCc2ccc(Br)s2)CCOCC1,-4.929,7.073813540092785,7.847065693620768,2.995421339311049
O=C(Nc1ccc(OC(F)(F)F)c(Cl)c1)C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,-5.675,10.467353724795968,8.708385958373686,12.100649610661403
COc1cc(CNCCC(C)(C)O)cc(-c2ccc(S(=O)(=O)NC(C(=O)c3nccs3)C(C)C)cc2)c1,-5.716,4.518401597910482,7.43714474781821,5.424148781145296
COCCN(Cc1cccs1)Cc1cc(Cl)ccc1F,-4.586,12.858940936173555,12.516896540277067,3.103976320785969
CNCC(Cc1cc2ccc(C)cc2[nH]c1=O)CN(C)C,-5.013,5.006796480784894,7.903427674117097,5.807862085139419
CCCCC(C)=NC,-3.28,12.694806733463887,11.770198171653696,8.850542864706096
Cc1cc(-c2cc(C(N)=O)n(C3CS(=O)(=O)CC3O)n2)cc(C)c1F,-5.654,4.63949878758471,7.633876734661098,4.5291594142842895
CC(O)c1cnc(N2CCC(C(C)O)CC2)s1,-4.55,4.341926415774454,8.13984330316008,2.877166835621459
CC(C)(C)OC(=O)NCCCCC(N)(C(=O)O)C(=O)O,-4.858,4.706157030954237,7.675660818457262,2.973855073805717
CCOc1ccc(-n2[nH]c(NC(=O)OC)nc2=O)cc1,-4.777,6.154306947171224,9.262042701261963,3.0664807190002032
CCn1c(=O)n(Cc2ccc(Cl)cc2)c2cccc(N)c21,-4.688,13.513510350756388,10.68190774159747,9.168761094062818
COc1ccc(C(CNC(=O)c2ccc(Cl)c(Br)c2)N2CCCC2)cc1OC,-5.388,4.594075097340051,8.072790038146662,5.519185718926298
CC(C)CC(N)C(=O)NC(CC(N)=O)C(Cc1cnc[nH]1)NC(=O)C(C)N,-5.533,12.615964727281066,12.08150628026158,2.749310640869816
CC1=C(C2c3cccc(c3)-c3ccccc32)C(C)N(c2ccc(F)cc2)C(=O)C2C(=N1)C(=O)NC2CC(=O)NC1CCCCC1,,,,
ClC1CC2C1C1C(Br)C2C2(Cl)C(Cl)C(Cl)C12Cl,-4.686,13.34254930663552,12.951754977608248,3.2318763899629577
Cc1cn(C)c(C=CC(=O)O)c1C,-4.471,13.620659638945538,12.650638916671362,2.7031265231209587
NC1CC(COCc2ccccc2)C(=O)N(Cc2ccccc2)C1,-4.998,4.383543087503533,8.348982333194867,10.765393676034334
CCCCCCC=CCCCC(=O)NC(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(O)CCCCCCCCCCCCCCCCCCCCCCCCCCCC,,,,
COCc1ccc(C2SC(=NN=Cc3cc([N+](=O)[O-])cc(OC)c3OC)NC2=O)o1,-5.304,7.603816081415962,7.77446647687158,3.074632498364642
CN=C(N)N(CC1CC1)C1CCCc2ccccc21,-4.223,13.018842652094694,11.981651513877376,8.929613205508959
