MW,SMILES,aff_p0,aff_site,dkey_p0,dkey_site,dp0_p0,dp0_site,name,rotb,sd_p0,sd_site
221.20899999999997,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,-5.2443333333333335,-4.878333333333333,13.288388013600446,13.253785308356251,2.981954057325499,2.6939909057010567,N-acetyl-D-glucosamine,2,0.0020548046676562913,0.014636332266733493
293.27200000000005,C[C@H](C(=O)O)O[C@H]1[C@@H]([C@H](OC([C@@H]1NC(=O)C)O)CO)O,-6.3100000000000005,-5.102666666666667,13.822888482513342,7.6352238997949495,2.7469286485090953,3.1857768283418717,N-acetylmuramic acid,5,0.01098483803552267,0.5403439234002317
492.4820000000002,C[C@@H](C(=O)N[C@H](CCC(=O)O)C(=O)N)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(=O)C,-6.240666666666667,-5.311333333333334,12.222093192248208,4.942188482848463,2.797072219303606,3.007733033365827,muramyl dipeptide,12,0.22864868733981894,0.15442222062327138
