SMILES,aff_p0,aff_site,d_key,d_p0,bridge
COc1ccc(NS(=O)(=O)Cc2ccccc2Br)cc1Br,-6.912,-4.7,3.791799309035223,9.711196939615633,0.03237209252819364
CCOc1ccc(Nc2ccc(C#N)cc2Br)cc1,-6.291,-4.776,9.379778728733424,9.04180850272776,0.002763323806730398
Cc1cccc(-n2c3ccccc3c3cnccc32)c1,-6.724,-5.328,7.2630963782673295,6.651825764404837,0.04414665867951982
O=C1C2C3C=CC(C4CC34)C2C(=O)N1c1ccc(Cl)cc1Cl,-7.218,-5.595,4.523631837362542,5.186182603804075,0.38302469318131865
COC(=O)C(CC(C)C)n1ccc(=O)[nH]c1=O,-5.649,-5.312,12.616599343721745,2.937445999503651,0.005862341349327177
Nc1c(F)cc2n3ccnnc3c(OC3CCOC3)cc1-2,-6.935,-5.225,7.7054346405637615,3.091235513512356,0.12347511991182664
COc1ccc(NC(=O)NC2COC(c3ccc(C)o3)C2O)cc1,-6.947,-5.12,9.123152196472443,7.746891892881944,0.00723457336222497
CC(C)COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)cc1,-7.254,-5.625,4.2216372416397885,3.464386237127725,0.678271966721832
CCc1cnc(Nc2c(C)n(C)[n+]([O-])c2C)nc1N,-6.392,-5.731,12.537815359942098,3.056726517044009,0.006097628530911732
Nc1cccc(-c2noc(COC(=O)CSc3ccccc3Cl)n2)c1,-6.336,-5.598,7.981458137458343,11.800538801258186,0.0011765098069966035
CC1C(c2ccco2)Cc2nc(Cl)c(C=O)n21,-6.518,-5.207,12.616058061058535,3.077600688848376,0.005795810451913736
CN(CC(F)(F)F)C(=O)NCc1cccc(C#N)c1,-6.439,-4.603,12.515363598393776,3.0715652361621752,0.006175625894320197
CCCCOc1ccccc1Nc1c(N)n(C)c(=O)n(C)c1=O,-5.881,-4.588,7.98467845313761,5.16394151787179,0.062024771100979904
O=C1N=CC(C(F)(F)F)C1=O,-4.611,-4.274,12.470047794615706,2.9972962816511814,0.0063938632960163526
CCOC(=O)c1ccnn1CCNC1CC1,-5.403,-4.381,12.390688318249314,3.167925030678599,0.006615530779139673
CC(C)COCCOCC(C)OCCCCCC(=O)O,-5.308,-4.188,4.28333806744226,2.8243018606374215,0.7107100045035215
Clc1cccc(N2CCCC2)c1I,-5.127,-4.037,13.193780693948192,3.393540628900736,0.0039049251029606292
Cc1ccc(CS(=O)(=O)CC2CC(=O)N(c3ccccc3)C2)cc1,-7.389,-5.859,4.474138352800459,3.165006951019223,0.6538374686390654
Cc1cc(C)n(CCCCC(=O)NC(C)c2nnc3ccccn23)n1,-7.545,-5.068,8.363482169527236,8.79429616285465,0.006066836209206246
O=C1CC(N2CCN(Cc3ccccc3)CC2)C(=O)N1Cc1ccco1,-7.734,-6.072,4.653900299748589,3.2253649405919953,0.6129376291581579
CCC(CNC(=O)O)Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1,-7.209,-5.805,3.755691148111091,2.7524772478623682,0.8028738775381399
COc1ccccc1C=C(NC(=O)c1ccccc1)C(=O)Nc1cc(SCC(=O)Nc2nc3c(s2)CCCC3)ccc1[N+](=O)[O-],-9.024,-6.864,3.6339102905823077,5.130071539462193,0.48329396863059426
COc1cccc2c1-c1nsc(N=O)c1CC2,-6.054,-5.345,12.691446489663816,3.0761396262198497,0.00552979759522699
COc1ccccc1-n1c(C(C)CN)nc2ccccc21,-5.806,-4.977,12.33474543717867,2.893667050646981,0.007014768008338292
CCN(Cc1nc(-c2ccc(C)cc2)no1)C(=O)c1ccc(C)cc1,-7.343,-6.408,4.490644274488907,3.6069042127564197,0.6155158596879624
O=C(CS(=O)(=O)c1cc(Cl)cc(Cl)c1)NC1CC1,-6.516,-4.693,3.658305755400989,8.036453571072254,0.09385387090699233
Cc1ccc(C(=O)O)cc1-c1cccc(C(F)(F)F)c1,-8.529,-5.278,7.914882058502199,8.091225247142734,0.012383954548857861
OC1(c2noc(CCc3ccccc3)n2)CCOCC1,-7.171,-5.82,4.551480198792476,3.5158785530788754,0.6119457361678332
O=C(O)c1nc(C2CC2)oc1Cn1cc(Br)cn1,-6.443,-4.649,12.600959368238593,2.896257930502738,0.0059384602194457545
CCCNC(=O)C(C)Sc1nc(N)nc2n[nH]c(C)c12,-6.63,-4.578,7.506396006073754,2.9710304609680467,0.14092939132798035
CC(C)CN(C)Cc1ccco1,-4.893,-3.756,12.39405994821713,2.903307252083389,0.006754649259537212
COCCN=c1cc(F)nc(SC)s1,-5.077,-4.008,12.638511700354595,3.118828305630176,0.005693325727403569
Cc1cc(OCC(=O)O)n(-c2ccccc2C)n1,-6.593,-4.506,7.315879578013843,2.9609952718638377,0.15839305490737818
CC=C(C)C(=O)OC1C(CO)OC(C)C(C)C1OC(=O)CC(C)=O,-6.499,-4.789,3.6892457223665653,4.547775170344286,0.5965702741048673
CCOC(=O)c1ccccc1NC(=O)C1CC1N,-5.779,-5.14,12.745836967418029,2.832756607970406,0.00544912311167427
CCOC(=O)CCNCC1CCCN1CC(C)C,-5.346,-3.808,8.910141918061687,12.597697289584316,0.0004018493948506377
NS(=O)(=O)c1ccc(CCC(=O)Nc2cccc(C=Cc3nnn[nH]3)c2)cc1,-8.01,-6.566,4.288208250540078,2.913339835995794,0.7052368630391078
CC(O)c1cc(N2CCNC(=O)C2)ccn1,-6.807,-4.513,7.092856547259362,8.869335318951473,0.012617422174935607
CCCOC(=O)c1ccc(OC(=O)Cn2ccc(C(F)(F)F)n2)cc1,-7.284,-5.221,3.368678375861963,2.9341944380016813,0.8395603563085456
CCCNC(c1ccoc1)c1ncccc1OC,-5.93,-4.754,12.564069961600818,3.174511930990337,0.005932254966224027
CC(=O)C(C)=Cc1ccc(Br)c(Cl)c1,-5.795,-4.272,7.371537831416183,9.139362176869893,0.009009775358420695
Cc1ccc(C(CN)N2CCOCC2(C)C)c(C)c1,-5.933,-4.594,7.894151316006047,3.025840874864374,0.11058252782836629
CN(CC(F)(F)F)c1cnccc1C#N,-5.324,-4.365,12.50158549944766,3.1765600891530448,0.006167232646830281
Nc1cccc2c1OCCC2=NNC(=O)c1cccnc1,-6.976,-5.447,4.735991659621034,7.623498540696391,0.0918220110796305
CC(=O)C12CCC(O)(C=O)C1(C)CCC1(C)C3C(=O)C(C)CCC1(O)CCC32,-4.706,-3.737,6.170256882821007,2.9224238227882005,0.31114580216212245
CS(=O)(=O)N1CCCC(NS(=O)(=O)c2cc(C(N)=O)ccc2Cl)C1,-7.293,-5.744,5.624589762818262,3.0777092130349164,0.4104155908564502
N=C(O)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,-5.309,-4.97,11.589022823344513,2.837668937702212,0.011224160967963566
O=C(NC1CC2CCC(C1)N2CCCNC(=O)c1ccccc1Cl)c1ccc(Cl)cc1,-8.013,-5.74,4.54325995294128,3.0926042423821385,0.6442261190039547
Cc1ccn(C)c1C(=O)NCC1CC2CCCN1CCO2,-3.659,-2.564,8.760148743029424,8.639102615434082,0.0052224783256264885
CCCCCCCCCCOc1ccc(C(C)N)cc1C,-5.981,-3.912,12.476712467633451,3.051620389235857,0.00633783603904888
Cc1c(Cl)cc(CC(C)(C)N)cc1C(=O)NC1(O)CCCCC1,-6.643,-5.404,4.3417403192729065,4.440935149267551,0.53364961391724
CC1(C(=O)NC(CO)Cc2ccccc2)N=C(c2cccc(Cl)c2)NC1c1ccc(C#N)cc1,-7.41,-5.618,4.7337489371533,4.530155847208792,0.4579372326629496
Cc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)c(Br)c1,-6.671,-5.319,8.839904637494682,12.62974405916446,0.0004114810071442955
CC(C)CNCc1ccc(N(C)C2CCCCC2)cc1,-6.829,-4.291,7.177217566717619,8.01805892969115,0.020333930398385783
CCOC(=O)c1ccc(CNc2nc(CC)nc(Cl)c2C)o1,-7.03,-5.015,5.524078022620608,3.2941059485086384,0.4220052303427582
CCCN(CC(=O)O)C(=O)c1sc(C(C)(C)C)nc1C,-5.196,-4.403,6.183175640397092,2.975914817329286,0.3076199136568956
CC(=O)c1ccc(N2CCN(c3ccccc3C)CC2)nc1,-6.473,-5.281,4.422211550796727,3.0068087734340536,0.6738411775952692
OCc1ncc(C(F)(F)F)c(F)c1C(F)F,-5.697,-4.839,12.354472590928356,2.9122913659179086,0.006919176270953707
COc1cccc(-c2c(N)noc2-c2cccnc2)c1F,-6.758,-5.483,12.37868175534051,2.8019768021880553,0.006868939064897032
Cc1cc(Cl)ccc1OCC(=O)NC(C)c1nnc(C(C)Oc2ccc(F)cc2)o1,-8.005,-5.536,4.370227110803282,6.255545459830022,0.23277141114980635
Cc1cccc(NC(C#N)C2CCCCC2)c1C,-6.464,-5.25,12.818475728416386,3.0604788840964092,0.005114918322967525
Cc1ccnc(SCCSc2nc3ccccc3o2)n1,-6.739,-5.042,12.484366263451262,3.3759149870812806,0.006097010258678443
O=C(O)c1cc(NC(=O)C2CCS(=O)(=O)C2)ccc1Br,-6.83,-5.151,7.630227454014723,11.482966733383842,0.0017807491207494314
CCOC1CC(Nc2ccc(Cl)cc2[N+](=O)[O-])C1,-5.976,-4.545,12.147968513294723,3.1238786788222104,0.007732172446745214
O=C1C(=Cc2ccc(N3CCCC3)cc2)NC(=S)N1Cc1ccccc1,-7.0,-5.883,4.301041850528776,3.591287373630799,0.6521368370505302
O=C(O)C1CN(Cc2ccccc2)CC(F)CN1,-4.424,-3.475,5.275459600831002,2.995442538257077,0.4884958776626465
Cc1cccc(CCC(C)NC2CCC2N)c1,-6.626,-4.419,12.923961544356283,3.1105287331899056,0.004766795040329865
COc1ccc(S(=O)(=O)Nc2cccc(-c3csc(NC(=O)Cc4ccccn4)n3)c2)cc1,-8.246,-6.28,7.095165466710413,8.143027078427286,0.01977690816660371
COc1ccc(CCC(=O)Nc2ccccc2CN)cc1,-6.883,-5.167,12.36679804961656,3.211576715571341,0.006685291396999464
N=C1N(Cc2ccccc2)CCN1Cc1ccccc1,-7.056,-5.111,3.5532630074341527,8.07621507885965,0.09307065637335045
COc1ccc(C2CC2NC(=O)NCc2nc3ccccc3o2)cc1,-7.254,-5.888,4.379510817431554,6.560931793579324,0.19493774885773354
COC(=O)C1=CCCC(=O)C1CC(=O)Cc1ccc(O)cc1,-6.768,-5.403,12.496428329726857,2.7920898982661715,0.006385812721814371
CC(N)(C#N)c1cccc(F)c1,-5.816,-4.852,12.534485988663436,2.957833835765627,0.006161174002361975
CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCC=CCCCCCCCC,,,,,0.0
CSc1ccc2[nH]c(=O)c(CN(Cc3ccccc3)C(=S)Nc3ccccc3C)cc2c1,-7.362,-6.266,7.350369310449645,7.416555736998139,0.02648458437442416
CN(CCC(=O)O)Cc1nnc(C2CC2)n1C,-5.833,-4.933,12.365424214316306,2.8230106269725592,0.006916244361923464
CCNC(=O)CCC1CN(Cc2cc(OC)ccc2OC)CCO1,-6.544,-4.918,4.919397625726141,2.8677810237185124,0.5736561330718918
CC(CCN)(COCC(F)(F)F)NC1CC1,-5.368,-4.434,12.170684039937935,3.0087499065226404,0.007701964051348555
Cc1c(Cl)cccc1NC(=O)C(C)CCN,-6.02,-4.703,6.440345642898369,2.9024191633876724,0.26747392396028863
O=C(CCCN1CCCC1)Nc1n[nH]c2ccccc12,-6.1,-5.297,4.209538335732315,4.30502044129874,0.575023456261429
O=C(O)c1ccc2c(c1)NC(=O)C2CCl,-6.091,-5.023,11.276171025662924,8.784290068070383,0.0009925344830076517
CS(=O)(=O)N(CC(=O)Nc1ccc(F)c(F)c1F)c1ncnc(Cl)c1C=N,-6.702,-5.523,7.737548836679482,2.9880781448951437,0.12215266830858255
O=S(=O)(c1ccc(F)cc1)N1CC(c2nc(C3CC3)no2)C1,-7.833,-5.703,4.495019799733922,3.810766458338795,0.5937890286108087
COc1ccc(CNC(C)Cc2ccccc2)c(Br)c1,-6.15,-5.295,8.427125369899276,8.957907679810058,0.005267394294833344
CCc1c(C(=O)Nc2ccc(C)cc2)cnn1-c1ccccc1C,-7.058,-5.266,4.4726057282081095,3.570835336444402,0.6223485745501565
Nc1ncc(CNc2nc(Cl)nc3c2ncn3C2CC(CO)C(O)C2O)c(N)n1,-7.291,-5.948,5.081194150984589,3.0988717301624473,0.5270337998636737
Cc1noc(C)c1CN1CC(C)c2[nH]c3c(c2C1=O)CCNC3,-6.366,-6.396,12.246392856674165,2.987854916156405,0.007358776769331919
CC(CNCC(F)(F)F)Nc1cccc(F)c1,-6.375,-4.657,12.60869517436281,2.9290887661523675,0.005895178316617377
NCCCOc1cccc2c1C(=O)CN2,-5.829,-4.439,12.544695851235293,3.076732195040706,0.006060627221953171
Cc1cc(F)c(F)c(NCC2(C)CCC2)c1[N+](=O)[O-],-5.785,-5.4,12.594327691464915,2.956635080627976,0.00593556926023118
CNN(CC=O)C(C)=O,-3.731,-3.631,7.0362283220486805,3.1302761858979795,0.1847653332164451
NC(C=CCO)CS,-4.206,-3.693,12.742114973582682,2.8474400783861977,0.00545622428252176
Cc1ccc(Cc2ccc(OS(=O)CC(F)(F)C(F)(F)C(F)(F)F)cc2)cn1,-7.017,-5.134,3.7026020580127152,8.9351710112342,0.05334354485774298
CC(O)(CNC(=O)c1ccc(Cl)cc1Cl)C(=O)O,-6.757,-5.015,9.328010988415484,12.953567848280256,0.0002479719430148199
O=C(O)C(O)C(=O)Nc1ccc(C#CCO)c(Cl)c1,-7.313,-5.105,5.117193078241234,3.0383892114079134,0.5218611330690154
Cc1nn(C)cc1CNC1(C)CCOC1C,-6.225,-4.835,12.612583954130889,3.017214112389109,0.005839172584065229
COCCNCC1CCCCC2CCCCN2C1=O,-4.047,-2.97,7.819997762148016,3.0350186160878816,0.11565740829452235
CC1CCC[P+](Cc2cccc3c2B(C2=CCCC=C2)O3)(CC(C)(C)C)C1,,,,,0.0
COc1ccccc1CNC(=O)C(=O)NCc1ccc(CN)cc1,-7.14,-5.455,4.840621964169481,3.170939450699114,0.5762619204710311
NC1CCC(NCC2(C3CC3)CC2)CC1,-5.277,-4.109,12.8472616926721,2.9840589806503486,0.005056516659475923
CNC1CCN(S(=O)(=O)N(C)C)CC1,-4.988,-4.212,5.352179929710883,4.0066321268616605,0.40800377066604937
Cc1nn(-c2nccc(-c3ccccc3)n2)c(C)c1C=C(C#N)C(N)=O,-7.453,-5.898,4.744747938510539,3.1531411322679492,0.5980655450306558
CN1c2nc(Nc3cccc(Cl)c3)cnc2OCCC1CC(=O)O,-5.766,-4.101,5.46224148129685,2.8123561296535686,0.4538634023791442
N#CC1=C(c2c(Br)[nH]c3ccccc23)NCN1,-6.453,-5.447,12.407491366106203,3.1474886814728973,0.0065595948995595165
CCC(N)Cc1ccc(F)cc1NCc1ccc(N(C)C)cc1,-6.485,-4.669,7.252873085888101,8.689097191308198,0.012814885376351755
CCn1nc(C)c(S(=O)(=O)Nc2cccc(Cl)c2)c1C,-6.077,-4.739,7.231989214593726,7.563533235201654,0.02601400130549743
COc1ccc(C(=O)Nc2ccc3sc(C(C)C)nc3c2)cn1,-6.716,-5.7,5.524616728787618,3.136598954281532,0.42890078357958655
CCC(C(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1,-6.282,-5.415,4.513612300585863,3.0185122163078955,0.6545960227647546
COCc1cnc(C(=O)NCCN2CCC(C)CC2)o1,-6.076,-5.196,12.602021583857091,3.0798995113477323,0.005845661903332471
CN=CCC(O)CO,-4.115,-3.601,7.901962161387512,3.0793564262683195,0.10953472480288134
CCOC(=O)C(C)=Cc1ccc(C=NO)cc1,-5.639,-4.232,5.482508002730136,2.845856812982691,0.44841510397119627
Cc1ccc2c(c1)C(=O)N(c1ccc(C)c(F)c1C)CO2,-7.053,-5.557,4.775376215545744,5.396348209669202,0.3193872712953076
Cc1nnc(CNC(=O)C23C=CC4CCC(C)(C2)C3C4)o1,-8.069,-5.611,8.745778753204315,12.395931751990247,0.0005049421787020677
CCCCN1CC(O)C(O)C(O)C1,-5.212,-4.348,12.698151282765535,2.9708885876114577,0.00555632483465452
CCCCCCn1c(=O)[nH]c2ncnc(N)c21,-5.782,-5.285,12.490300476769965,3.018630484176558,0.006302163664240084
CC1(CNC(=O)c2ccc(NN)c(C(F)(F)F)c2)CC1,-7.872,-5.471,8.75940603009131,8.64459096776707,0.005207099791287719
N#CCN1Cc2c(-c3ccsc3)nc3c(N)c(C(=O)O)ccc3c2C1,-6.862,-5.829,5.43177420370177,3.0650210439734344,0.45154761078100314
CCOc1ccc(NC(=O)c2c(-c3ccccc3Cl)c(C)n(Cc3ccccc3)c2C)cc1,-7.748,-5.702,4.0347392728650995,5.796160884585588,0.3254989424402697
CCc1cccc(NC(N)=NCC(C2CCCC2)N2CCCC2)c1,-7.258,-4.994,4.42255650048702,5.307011682670391,0.37426308433932887
C=CCN(CCOC)c1ccc(C)nc1CO,-4.661,-4.568,12.091462607972618,2.739150415731126,0.0082528995921268
CSC(=O)CC=CCc1ccccc1,-5.662,-4.483,12.792262856899088,3.064227308800703,0.0051976718510372884
CCC(C)Oc1ccc(C)cc1C(=O)O,-5.477,-4.631,12.030089401164066,2.774783234777087,0.008556193765889744
CC(=O)CC(=O)C1C2CCC1(C)C(=O)C2(C)C,-5.967,-4.765,12.671033343812178,3.041053929150221,0.00561822080838479
COc1ccc(CN2C(=O)C(O)C(=C(O)c3ccc([N+](=O)[O-])cc3C)C2c2ccccn2)cc1,-6.919,-6.091,3.6008303209121086,4.3943291865767184,0.6342301135612585
CCc1ccccc1NC(=O)CN1CCN(CC(=O)Nc2c(C)cccc2C(=O)OC)CC1,-7.677,-5.6,4.394189458819453,2.8071202325515023,0.6897071672292174
CCC(C)CC(C)C(C)=O,-4.579,-3.64,11.77147017156311,9.031000553648528,0.0006246416898616541
OC(c1cc(Br)cs1)C1CC2C=CC1C2,-6.055,-4.662,12.701736337997257,2.9980465306595896,0.005531599783967324
O=C(Nc1ccc(Cl)nn1)c1ccc(NC(=O)c2cccs2)cc1,-6.588,-5.741,7.219864610918961,7.934354731167494,0.020866920606073015
COc1ccc(C(C)NS)c(F)c1F,-5.515,-4.436,12.487139744553193,3.0106260146354944,0.00631889398980344
CCCS(=O)(=O)NC(C)CSc1ncnc2c1cnn2C,-5.995,-4.802,12.4518144460958,3.1160689979523877,0.006399599613148565
O=C1Cc2cc(S(=O)(=O)NCCCc3nc4ccccc4o3)ccc2N1,-7.516,-5.679,12.107870332969378,2.838130722852632,0.008115620764949283
C[S+]([O-])CCC(N)C(=O)N1CCN(CCO)CC1,-5.545,-3.945,6.235248591676197,2.9394615153119457,0.29966040398593513
CCCCOCC(=O)OCCC(C)(C)C,-5.296,-4.193,12.428909887838113,2.9045256067041314,0.006608520343050368
Cc1ccc2nc(N(C)C)ccc2c1C1CN(C2CCOC3(CCC3)C2)C1,-7.147,-5.958,7.249337693886249,8.16341699290193,0.017793729357835367
Cc1ccc(NC2=NC(c3ccccc3)C(C(F)(F)F)=C(C3C=NC(C)S3)N2)cc1C(=O)O,-7.136,-6.053,4.138031416023807,4.350730283527123,0.5779630414726165
CCOc1ccc(C(=O)NCCc2ccc(F)cc2)cc1Br,-7.22,-5.228,8.766077629133797,9.191756632983708,0.003688729152902588
CCCC1(C(=O)NC(C)c2ccc(I)cc2)CNC1,-6.281,-4.33,10.742807175035768,9.336320206591033,0.000982076168958932
O=C=C(Cl)N1C(=O)C1(O)c1ccccc1,-6.066,-4.758,7.5884408807079735,3.1542850219978527,0.13186494935317686
CCCC(C)C(NCC)c1cccc(C(F)(F)F)c1,-6.167,-5.24,12.000149540734899,3.129438607801725,0.008476014352298876
CC(C)(C)NC(=O)CN1CC=C(Cc2ccc(Cl)cc2)C1=O,-6.846,-5.079,4.41591553361248,10.114648683963274,0.021696805930715983
CCc1ccccc1S(=O)(=O)c1cccc(C(=O)O)c1O,-7.419,-5.702,11.94572764631774,2.9661094045904646,0.00889560910094736
CNCC#CC(C)(C)c1ccc(OC)cc1,-6.472,-4.648,8.656276797792456,8.932448936321999,0.0046416962707485805
CCN(CC)S(=O)(=O)c1cccc(C(=O)NN=Cc2ccc(I)o2)c1,-6.904,-5.607,4.714594150083333,3.0224167482331086,0.6118053010477839
CC(=O)c1ccc(OCC(O)CN2C(=O)C3CCC2C3)cc1,-6.788,-5.34,4.228418498682456,4.796238734675329,0.4884380836081706
COCc1cccc(C(=O)NCc2cccc(CN3CCCCC3)c2)c1,-7.168,-5.702,7.3215529090487355,8.248884106350385,0.0161538196665904
CC(O)C1COC(=O)N1C(C)C,-4.538,-4.041,12.450080039903359,3.1575009105303518,0.006381051029135143
CN1CCN(CCC(=O)c2ccccc2)CC1=O,-6.25,-5.312,4.543756815675768,4.824151117036032,0.4410940957459527
CC(C)(C1CC1)C1(CBr)CC1,-4.072,-3.804,13.552715189215776,3.3970922860587702,0.0031188429973843983
CC(C)(C)C(=O)OCCC1CC(=O)N(CC(c2ccccc2)c2ccccc2)C1,-7.184,-5.472,4.578528803010853,3.3008614027250522,0.6234287969172909
CC(NC(=O)C1CCC(C(=O)O)C1)c1cccnc1,-6.526,-5.539,8.408823996255363,8.731011911571304,0.006135421031146131
O=[N+]([O-])c1ccc(CNc2c(Cl)cccc2Br)c(Cl)c1,-6.835,-5.06,9.020182315230663,8.889109629203592,0.0038023733101595295
CC(Nc1nnc(S(=O)(=O)CCCl)s1)C1CC1,-5.666,-4.19,4.822170673047565,4.868024342584987,0.39376018379337946
CC(C)(C)ONC(=O)C(Cc1ccc(O)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,-7.893,-5.213,3.8964672461089673,6.052967288859242,0.2921777665776337
CC1=C(c2cccc(NC(=O)C3(C)CC=CCC3C)c2)COC1=O,-7.502,-6.077,8.4457044111193,8.920062836101549,0.005331162441335548
CCC(=O)C(O)c1cc(OC)c(OC)c(OC)c1F,-5.512,-4.766,12.389780829377088,2.7307658266500994,0.006852731022224954
Cc1ccc(C(=O)CSc2cccc(Br)c2)o1,-6.406,-4.88,8.47697746841408,8.975287014909329,0.005051969681219855
NNC(=O)c1[nH]ncc1N,-4.826,-4.721,11.630401196863332,2.8482552554151463,0.010929551525844376
Nc1cccc(CSC2CCOCC2)n1,-5.832,-4.831,12.5737800998745,3.0864043805049275,0.00594623869061369
CN(C)C#CC(C)(C)S(N)(=O)=O,-4.989,-4.37,6.910088422010241,2.95632694403038,0.20228157212122708
CNC(CC(N)=O)C(=O)NC(C)C(C)C(C)O,-5.882,-4.368,12.082892782773504,2.829950352921407,0.008247969539099752
Cc1cc(C#N)c(Nc2ccc(Cl)cc2F)o1,-6.712,-5.685,12.599945317341659,2.984267581836454,0.00590162777124664
NC(=O)C1CN(S(=O)(=O)c2ccc(F)cc2F)CCO1,-7.431,-5.033,6.501475909360888,2.976925595308019,0.256727212425192
Cc1nn(Cc2cc(C(=O)O)co2)c(N)c1Cc1ccco1,-6.896,-5.291,8.392705761552707,8.496513049480946,0.00716912407845264
CCC(CC)C1(N)CC1C,-4.136,-3.564,13.014223372910118,3.1666629122784764,0.004481017374185843
C=CCN(CC=C)c1nc(N(C)C)ccc1N,-4.907,-4.176,12.258995758217718,3.093187029586152,0.007234550965657773
CC(CC(=O)Nc1cccc(C)c1C)=NNC(=O)c1cccc(Cl)c1,-7.49,-5.748,4.731452419712155,9.809714623779838,0.023674840237846998
CC(NCc1ccco1)c1ccc(Oc2ncccn2)cc1,-6.756,-5.197,12.440521210946107,2.995987483284935,0.006513651912224006
COC(=O)c1c(NC(=O)COC(=O)CCNS(=O)(=O)c2ccccc2Cl)sc(C)c1C,-6.033,-5.519,3.2789278735586724,2.8220846904371952,0.8553608277500513
CCN(c1ccccc1)c1ncc(C(=O)O)cc1F,-6.52,-5.374,12.661058802485675,2.874057932610267,0.005728858624423625
CC1CCCC1Nc1ncc(CCl)cc1Br,-5.721,-4.779,12.731052234595536,3.384991728202596,0.0052200303855205
O=C(Nc1ccc(Cl)cc1Cl)Nc1ccccc1C(=O)O,-7.462,-5.606,4.423596952707151,4.676639926271854,0.4828342182434442
CCCCCC(CC)PCCO,-4.348,-3.221,9.06374210798167,12.41716348446778,0.00040881264815934964
CN(Cc1ccccc1)CC1(C)C2CCCC1CCC2,-6.793,-4.062,11.799235017576352,9.295934702868776,0.0005204692654526738
Cn1cc(-c2cccc3c2C2OCCC2C(c2ccc(Cl)nc2)N3)nn1,-7.177,-6.017,5.31456282303634,2.9458324799621596,0.4817803220619275
C=C(C#N)CN(CC(C)C)C(C)C,-4.527,-3.841,12.379294365996795,3.1286891823893277,0.006688317441045542
COC(=O)CN(Cc1ccc(C#N)cc1F)C(C)C,-5.666,-4.834,12.164774967092486,2.805550748070688,0.007849532605254892
CCOc1ccc(C(=O)Nc2cccc(Nc3cc(O)ccc3O)c2)cn1,-7.426,-5.866,6.495290678637871,3.016928404851531,0.2567935764706053
CC(=O)NCCCC(=O)c1ccccc1,-6.096,-4.716,12.557029664693797,3.082727526071677,0.006010825625909473
CNC(C)C1CCCCC1F,-4.924,-4.279,11.68067566538854,9.263708598612114,0.0005718701574841311
CC1=CC(=O)SC1CCN(c1ccccc1)N1CCC(C)(N)CC1(C)C,-6.591,-5.142,7.513088179969671,7.969413591977768,0.017085983084805346
COP(=O)(OC)N1CC2(CCC(C(O)C(N)=O)C2)C1,-5.632,-4.484,4.175086825444472,3.240304306697135,0.705123516376604
CC(=O)c1cccc(C)c1Sc1ccccc1,-5.993,-4.858,12.211663031708664,2.829733026276507,0.007610328318152219
CC1CC(N)(CN)NCCO1,-3.693,-3.022,7.242419278114184,3.1264319919038694,0.16323370290277472
Cc1oc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,-7.363,-5.832,12.28498485957553,3.257601878683152,0.00700156650077025
CC(=O)Nc1ccc(C)c(N2CCN(C)CC2)c1,-6.968,-4.603,7.357159642144515,7.822687581643535,0.0205670960078033
NC(N)=NN=Cc1cccc(Cl)c1,-5.934,-4.989,12.634178010460356,2.947314370745001,0.005793824523943583
Cn1cc(CCC(NC(=O)OC(C)(C)C)c2cccnc2)cn1,-6.572,-5.496,12.628513214151539,2.9655520565318017,0.005805974637915567
CCc1cnc(-c2[nH]nc(N)c2C(C)OC)s1,-5.78,-4.956,12.743667682421728,3.1749222037712985,0.005302184784630738
Cc1ccc(Cn2c(=O)cc(N3CCOCC3)[nH]c2=O)cc1,-7.1,-5.152,3.811452479042601,10.08002108132716,0.02562160571259318
CCCOc1cccc(-c2n[nH]c3c2C(=O)N(CC2CCCO2)C3=O)c1,-7.2,-5.391,4.914352246227369,3.0376617652398363,0.5671265173485728
Cc1ccc(C(=O)c2c[nH]c3ccccc23)cc1F,-7.681,-6.198,12.456592351040474,2.79944244448783,0.006543597706360323
COc1cc(C=C(C#N)C(=O)Nc2cccc(Cl)c2)cc(Cl)c1OCc1ccc(C)c(Cl)c1,-8.35,-6.509,4.918358059352736,2.9173098909783306,0.5717935280661856
CCCCCC(C)CNC(=O)N(C)CC(=O)N(C)C,-5.692,-4.793,12.515284295612306,3.190294970688447,0.006106176875828109
OC1(C2CCCC2)CCCC1,-5.09,-4.34,12.809663461621465,3.099849028581876,0.005124854295903921
Cc1ccc2nc(-c3cnc(C)cn3)[nH]c2c1,-6.65,-4.92,4.297405379993839,6.43632146493632,0.21437278139993646
O=S(=O)(c1ccc(Cl)cc1)c1c(-n2cccc2)csc1-c1ccc(Cl)cc1,-7.219,-4.834,6.241349373332662,3.657372417460381,0.2748130859833115
O=C(c1cc2c(s1)CCCC2)N1CCCCCC1,-4.847,-3.595,12.213803748218652,2.8480272119486503,0.007590477987705813
